package_name;pypi_downloads;github_url;stars;last_commit;commit_freq;release_freq;open_issues;closed_issues;api_closed_issues;avg_days_to_close_issue;contributors;dep_repos;dep_pkgs
sparkmeasure;314265;https://github.com/lucacanali/sparkMeasure;322;17/06/2020;5;250;4;16;16;37;6;;
nylas;314261;https://github.com/nylas/nylas-python;67;17/07/2020;6;66;4;36;36;184;25;;
tabledata;313440;https://github.com/thombashi/tabledata;2;03/08/2020;12;18;0;0;;;;;
xss-utils;313273;https://github.com/edx/xss-utils;1;02/07/2020;0;184;0;0;;;9;;
segtok;312665;https://github.com/fnl/segtok;137;12/05/2020;1;355;3;17;17;74;4;324;9
glog;312421;https://github.com/benley/python-glog;37;22/06/2020;0;624;2;4;4;21;5;;
python-dynamodb-lock;312358;https://github.com/mohankishore/python_dynamodb_lock;21;12/05/2019;4;365;5;1;1;0;2;;
f5-icontrol-rest;312347;https://github.com/F5Networks/f5-icontrol-rest-python;32;27/03/2020;3;61;10;64;64;47;14;379;3
django-hashid-field;312307;https://github.com/nshafer/django-hashid-field;229;05/06/2020;3;68;7;30;30;64;10;99;2
robotframework-debuglibrary;312095;https://github.com/xyb/robotframework-debuglibrary;66;19/07/2020;1;110;3;32;32;122;15;96;12
orionsdk;312090;http://github.com/solarwinds/orionsdk-python;117;03/01/2020;1;548;5;24;24;153;12;24;0
blosc;311728;http://github.com/blosc/python-blosc;244;03/08/2020;6;103;12;70;69;114;28;826;41
google-images-download;311594;https://github.com/hardikvasa/google-images-download;6987;21/05/2019;2;;75;157;100;92;36;;
bigquery-schema-generator;311379;https://github.com/bxparks/bigquery-schema-generator;94;10/07/2020;5;60;1;21;21;16;6;12;1
flask-oidc;311204;https://github.com/puiterwijk/flask-oidc;98;21/12/2018;2;172;29;36;36;118;16;255;6
django-versatileimagefield;311097;https://github.com/respondcreate/django-versatileimagefield;425;05/05/2020;6;52;45;68;68;50;30;901;17
inject;310935;https://github.com/ivankorobkov/python-inject;383;17/08/2020;2;167;3;35;35;61;21;198;35
loky;310898;https://github.com/joblib/loky;279;2021-01-08;8;;31;84;84;65;11;;
marshmallow-jsonapi;310614;https://github.com/marshmallow-code/marshmallow-jsonapi;190;18/08/2020;9;43;34;69;69;162;26;370;10
ibmiotf;310475;https://github.com/ibm-watson-iot/iot-python;177;06/08/2020;10;68;5;79;79;68;31;31;3
django-split-settings;310303;https://github.com/sobolevn/django-split-settings;591;17/08/2020;2;265;1;30;30;92;16;;
django-admin-list-filter-dropdown;310247;https://github.com/mrts/django-admin-list-filter-dropdown;183;14/10/2019;0;357;1;12;12;106;7;216;1
fbmessenger;310052;https://github.com/rehabstudio/fbmessenger;94;19/05/2020;2;64;8;28;28;15;9;956;17
django-transaction-hooks;309891;https://github.com/carljm/django-transaction-hooks;108;15/03/2020;1;403;1;13;;;8;;
supermercado;309836;https://github.com/mapbox/supermercado;78;10/07/2020;1;347;6;11;11;183;9;63;10
django-queryinspect;309823;https://github.com/dobarkod/django-queryinspect;523;09/09/2019;0;378;2;11;11;290;12;74;0
easygui;309625;https://github.com/robertlugg/easygui;314;05/09/2019;3;421;71;60;57;72;13;;
chargebee;309575;https://github.com/chargebee/chargebee-python;24;2021-01-19;2;;9;9;9;191;14;35;2
rainbow-saddle;309553;https://github.com/flupke/rainbow-saddle;48;15/01/2018;0;341;3;2;2;37;6;;
colcon-lcov-result;309455;https://github.com/colcon/colcon-lcov-result;1;2020-12-31;1;;4;8;8;55;4;;
playsound;309143;https://github.com/TaylorSMarks/playsound;173;29/06/2017;0;;27;7;7;269;4;1504;39
rasa-sdk;308772;https://github.com/rasahq/rasa-sdk;142;21/08/2020;31;17;13;90;90;24;36;;
sphinx-autoapi;308579;http://github.com/readthedocs/sphinx-autoapi;176;16/08/2020;9;136;24;128;100;98;23;480;40
transliterate;308408;https://github.com/barseghyanartur/transliterate;164;25/02/2020;1;124;16;12;12;151;12;760;16
oic;308291;https://github.com/openidc/pyoidc;519;27/08/2020;24;107;44;241;100;55;46;171;22
expects;308227;https://github.com/jaimegildesagredo/expects;176;05/06/2020;5;110;13;29;29;49;8;382;15
dialogflow;307922;https://github.com/googleapis/dialogflow-python-client-v2;293;2021-02-13;2;81;20;134;0;;23;18;0
aiosmtplib;307850;https://github.com/cole/aiosmtplib;174;30/07/2020;11;103;3;48;48;111;13;;
pytils;307688;https://github.com/j2a/pytils;288;2018-10-22;1;;6;13;0;;8;;
zope-i18nmessageid;307677;https://github.com/zopefoundation/zope.i18nmessageid;0;10/03/2020;2;126;1;6;6;3;23;;
pycapnp;307561;https://github.com/jparyani/pycapnp;316;15/06/2020;8;75;58;107;;;28;590;14
gmplot;307461;https://github.com/gmplot/gmplot;626;17/08/2020;2;350;15;71;71;448;21;393;8
help-tokens;306924;https://github.com/edx/help-tokens;1;29/06/2020;1;100;0;0;;;10;;
django-notifications-hq;306920;http://github.com/django-notifications/django-notifications;1071;23/07/2020;3;245;35;130;100;149;50;946;5
flask-seasurf;306866;https://github.com/maxcountryman/flask-seasurf;159;30/08/2020;1;127;5;35;;;26;;27
python-lzf;306711;http://github.com/teepark/python-lzf;16;17/10/2016;0;537;2;4;4;41;;;
numdifftools;306395;https://github.com/pbrod/numdifftools;124;04/05/2020;8;60;7;31;31;184;10;;
pulsar-galaxy-lib;306298;https://github.com/galaxyproject/pulsar;30;24/06/2020;16;94;52;46;44;96;21;;
flake8-coding;306150;https://github.com/tk0miya/flake8-coding;11;16/06/2019;1;248;1;6;6;131;8;292;22
python-firebase;305551;https://github.com/ozgur/python-firebase;549;2020-04-13;1;;56;23;23;244;14;1479;21
pyttsx3;305421;https://github.com/nateshmbhat/pyttsx3;340;30/07/2020;2;57;50;65;63;166;14;1787;36
pyvcloud;305249;https://github.com/vmware/pyvcloud;136;07/08/2020;17;24;28;130;100;210;60;;
mesh-tensorflow;304954;http://github.com/tensorflow/mesh;546;20/08/2020;21;117;39;9;9;38;31;375;4
django-common-helpers;304824;http://github.com/tivix/django-common;218;04/08/2018;1;;4;13;13;145;16;669;1
django-js-reverse;304401;https://github.com/ierror/django-js-reverse;487;17/08/2020;3;;10;26;26;126;28;438;14
django-libsass;304237;https://github.com/torchbox/django-libsass;220;16/08/2020;0;294;2;24;24;139;11;1056;19
requests-credssp;304055;https://github.com/jborean93/requests-credssp;14;14/08/2020;0;145;0;4;4;104;2;;
url-normalize;303985;https://github.com/niksite/url-normalize;55;18/06/2020;0;918;4;3;3;184;7;;
rtslib-fb;303930;http://github.com/open-iscsi/rtslib-fb;54;17/07/2020;5;38;15;52;51;129;32;;2
colorcet;303526;http://github.com/pyviz/colorcet;416;14/04/2020;1;86;5;15;;;8;490;37
instaloader;302970;https://github.com/instaloader/instaloader;1922;03/09/2020;13;18;32;701;;;17;;6
nplusone;302960;https://github.com/jmcarp/nplusone;569;02/08/2018;1;158;7;12;12;180;5;162;1
redlock;302179;https://github.com/glasslion/redlock;135;21/01/2019;1;;4;2;2;110;9;;
mail-parser;302088;https://github.com/SpamScope/mail-parser;208;13/08/2020;10;22;8;40;40;44;12;114;9
unrar;301961;http://github.com/matiasb/python-unrar;53;08/09/2019;0;970;10;2;2;182;6;121;9
flytekit;301899;https://github.com/lyft/flytekit;38;2021-02-22;17;4;;;0;;29;23;11
janus;301787;https://github.com/aio-libs/janus;403;02/09/2020;6;136;5;21;;;13;;40
typesentry;301697;https://github.com/h2oai/typesentry;14;13/10/2018;1;;2;7;7;2;;;
http;301691;https://github.com/franckcuny/http;2;2019-07-10;;;;;;;;;
wordninja;301574;https://github.com/keredson/wordninja;343;2019-08-10;;;;;5;309;;;
jsonfield2;301350;https://github.com/rpkilby/jsonfield2;9;2020-02-15;;;;;13;159;;;
py-healthcheck;301191;https://github.com/ateliedocodigo/py-healthcheck;48;20/05/2020;2;65;2;3;3;1;12;;6
django-bitfield;301178;https://github.com/disqus/django-bitfield;331;06/04/2020;2;196;12;31;31;592;34;137;8
sanic-jwt;301159;https://github.com/ahopkins/sanic-jwt;182;06/07/2020;11;61;13;93;93;57;16;565;20
colcon-cd;301068;https://github.com/colcon/colcon-cd;3;2020-10-06;0;;1;1;1;0;;;
sockjs-tornado;300946;https://github.com/mrjoes/sockjs-tornado;850;24/04/2020;1;1066;31;40;40;127;32;;
py7zr;300875;https://github.com/miurahr/py7zr;48;11/08/2020;63;5;9;69;69;20;8;;
petl;300869;https://github.com/petl-developers/petl;751;14/08/2020;9;44;72;325;100;151;31;213;15
s3contents;300597;https://github.com/danielfrg/s3contents;163;22/05/2020;1;74;17;37;37;57;21;11;0
cloudbridge;300590;https://github.com/cloudve/cloudbridge;67;2021-02-21;28;165;36;97;97;152;24;;
bdbag;300568;https://github.com/fair-research/bdbag;38;09/10/2019;5;81;5;16;16;107;9;;
zc-buildout;300437;https://github.com/buildout/buildout;491;25/06/2020;15;24;122;179;100;83;76;;
pywfm;300244;http://github.com/jfloff/pywFM;235;12/03/2019;1;864;5;17;17;40;4;7;1
sceptre;300225;https://github.com/cloudreach/sceptre;1150;2020-12-23;17;;97;433;0;;58;120;5
localstack-ext;300200;https://github.com/localstack/localstack;26021;22/08/2020;30;82;226;1546;100;7;281;72;1
fs-s3fs;300162;https://github.com/PyFilesystem/s3fs;97;14/08/2019;1;111;20;26;26;32;5;107;12
sendgrid-django;300144;https://github.com/elbuo8/sendgrid-django;199;23/01/2020;1;;21;24;24;116;19;502;0
beautifultable;299993;https://github.com/pri22296/beautifultable;96;19/07/2020;2;88;17;64;64;122;6;;
logdna;299980;https://github.com/logdna/python;28;01/06/2020;2;47;3;18;18;50;15;36;2
pyeventsystem;299386;https://github.com/cloudve/pyeventsystem;1;18/02/2019;3;563;2;0;;;2;;
yaql;299312;https://github.com/openstack/yaql;101;2021-02-01;3;;;;;;36;154;16
pytest-flakes;299010;https://github.com/asmeurer/pytest-flakes;38;10/08/2020;0;276;3;13;12;174;9;800;156
sinon;298907;https://github.com/note35/sinon;11;22/06/2020;3;197;19;18;18;17;3;;
prometheus-async;298904;https://github.com/hynek/prometheus-async;75;05/08/2020;3;112;3;2;2;51;6;;
galaxy-sequence-utils;298802;https://github.com/galaxyproject/sequence_utils;4;18/02/2020;1;252;0;9;9;7;10;;
iniparse;298538;https://github.com/candlepin/python-iniparse;4;29/01/2020;4;;0;3;3;291;10;709;
websockify;298503;https://github.com/novnc/websockify;2510;21/08/2020;7;318;23;227;100;48;61;313;7
django-simple-captcha;298278;https://github.com/mbi/django-simple-captcha;1084;09/11/2019;3;161;26;81;78;65;46;3145;29
gitlint;298200;https://github.com/jorisroovers/gitlint;256;22/08/2020;5;90;25;47;47;106;18;209;3
dictobj;297683;https://github.com/grimwm/py-dictobj;5;14/04/2016;0;350;1;0;;;3;;
geotext;297442;https://github.com/elyase/geotext;80;08/03/2020;0;2161;10;6;6;255;6;114;2
scikit-spark;297274;https://github.com/scikit-spark/scikit-spark;6;24/02/2020;5;113;0;1;1;0;2;;
python-gettext;296968;https://github.com/hannosch/python-gettext;4;31/01/2020;0;497;1;5;4;593;4;345;
django-ratelimit-backend;296916;https://github.com/brutasse/django-ratelimit-backend;163;08/05/2019;1;231;6;8;8;141;15;;
rasa;296582;https://github.com/rasahq/rasa;9538;21/08/2020;425;5;348;3933;100;11;315;;
circuitbreaker;296494;https://github.com/fabfuel/circuitbreaker;173;21/05/2020;1;236;1;5;5;183;5;29;4
scales;296417;https://github.com/cue/scales;928;28/02/2015;1;327;10;7;;;20;;
flask-uuid;296083;https://github.com/wbolster/flask-uuid;41;16/06/2020;0;1360;0;2;2;224;4;123;3
django-colorful;296013;https://github.com/charettes/django-colorful;162;19/08/2018;0;1758;3;22;22;91;12;;
edx-i18n-tools;295536;https://github.com/edx/i18n-tools;19;21/07/2020;2;70;10;10;10;17;24;225;3
aiodataloader;295376;https://github.com/syrusakbary/aiodataloader;133;08/01/2020;0;;1;2;2;743;4;29;3
circus;295327;https://github.com/circus-tent/circus;1439;21/08/2020;29;103;117;470;100;264;137;284;16
aiosqlite;295215;https://github.com/omnilib/aiosqlite;310;13/08/2020;5;66;6;32;32;38;16;;
kerberos;295132;https://github.com/apple/ccs-pykerberos;72;11/04/2019;3;369;11;55;55;244;10;193;34
smartypants;294970;https://github.com/leohemsted/smartypants.py;12;24/12/2017;3;50;5;1;1;1;3;;
flake8-tuple;294636;https://github.com/ar4s/flake8_tuple;22;2020-11-15;0;;1;19;19;29;8;;
cloudauthz;294501;https://github.com/galaxyproject/cloudauthz;3;30/06/2019;2;131;0;1;1;50;4;;
pytest-doctestplus;294311;https://github.com/astropy/pytest-doctestplus;20;31/07/2020;19;83;25;39;39;147;31;;
isa-rwval;294194;https://github.com/ISA-tools/isa-rwval;1;24/06/2020;68;512;2;6;6;20;16;12;
you-get;293963;https://github.com/soimort/you-get;34705;26/07/2020;24;20;;;;;187;;
ndjson;293844;https://github.com/rhgrant10/ndjson;31;25/02/2020;0;278;0;2;2;40;4;113;
flask-mongoalchemy;293742;http://github.com/cobrateam/flask-mongoalchemy;202;01/09/2017;2;185;16;28;27;60;9;;2
traits;293411;https://github.com/enthought/traits;261;13/08/2020;26;96;187;341;100;11;56;689;64
pytest-cover;292978;https://github.com/ionelmc/pytest-cover;5;08/07/2015;4;136;0;2;2;3;10;;
django-pandas;292821;https://github.com/chrisdev/django-pandas;625;17/08/2020;2;246;17;51;;;23;630;6
libconf;292664;https://github.com/Grk0/python-libconf;15;21/11/2019;0;229;3;12;12;39;2;21;2
celery-once;292530;https://github.com/cameronmaske/celery-once;491;15/11/2019;1;339;20;32;32;294;15;;
colcon-zsh;292418;https://github.com/colcon/colcon-zsh;1;2020-10-23;1;;0;1;1;0;2;;
zodbpickle;292308;https://github.com/zopefoundation/zodbpickle;14;13/03/2020;2;131;6;22;22;182;9;244;17
mnemonic;291855;https://github.com/trezor/python-mnemonic;305;18/06/2020;2;2748;1;27;27;221;22;595;77
mattermostwrapper;291528;https://github.com/btotharye/mattermostwrapper;4;18/02/2020;2;576;0;3;3;613;2;740;14
tslearn;291482;https://github.com/tslearn-team/tslearn;1281;18/06/2020;38;47;32;156;100;69;23;121;7
sdnotify;291444;https://github.com/bb4242/sdnotify;61;2017-08-02;;;;;3;8;;;
sqlalchemy-diff;291440;https://github.com/overseas-student-living/sqlalchemy-diff;14;2019-02-12;;;;;0;;;;
