package_name;pypi_downloads;github_url;stars;last_commit;commit_freq;release_freq;open_issues;closed_issues;api_closed_issues;avg_days_to_close_issue;contributors;dep_repos;dep_pkgs
assertpy;740791;https://github.com/assertpy/assertpy;285;2021-01-04;4;176;6;84;84;48;11;406;25
pyrogram;2942872;https://github.com/pyrogram/pyrogram;1649;2021-03-21;88;38;60;317;100;10;67;5115;19
spark-nlp;2645824;https://github.com/johnsnowlabs/spark-nlp;2014;2021-03-22;176;15;71;366;100;16;61;;
interpret-core;950232;https://github.com/interpretml/interpret;3563;2021-03-22;71;24;55;121;100;77;21;57;8
mouseinfo;2472796;https://github.com/asweigart/mouseinfo;9;2019-11-11;1;;3;0;;;;;
wxpython;649180;https://github.com/wxwidgets/phoenix;1551;2021-01-29;49;186;381;777;100;11;90;;
warrant;410238;https://github.com/capless/warrant;385;2020-09-08;5;;41;41;40;52;16;248;27
halo;927325;https://github.com/manrajgrover/halo;2406;2020-11-09;9;;20;40;40;73;27;881;181
draftjs-exporter;717959;https://github.com/springload/draftjs_exporter;69;2021-03-20;9;50;2;46;46;91;10;;
django-modelcluster;696719;https://github.com/wagtail/django-modelcluster;316;2020-09-10;3;104;18;40;40;90;24;2041;8
evergreen-py;897043;https://github.com/evergreen-ci/evergreen.py;1;2021-03-17;;;;;;;10;;
webdriver-manager;1891895;https://github.com/sergeypirogov/webdriver_manager;340;2021-01-25;5;39;4;100;100;58;16;;
mysql;741070;https://github.com/valhallasw/virtual-mysql-pypi-package;2;2018-10-02;0;;0;1;1;0;;3834;36
django-tinymce;739448;https://github.com/jazzband/django-tinymce;975;2021-03-10;3;116;15;177;100;372;48;6770;67
globre;1103995;https://github.com/metagriffin/globre;11;2016-10-29;0;;3;0;;;3;;
envtpl;432494;https://github.com/andreasjansson/envtpl;227;2018-02-04;0;;4;13;13;93;6;48;1
spinners;926443;https://github.com/manrajgrover/py-spinners;124;2020-02-19;2;;2;13;13;25;3;386;22
couchbase;637899;https://github.com/couchbase/couchbase-python-client;219;2021-03-17;8;;;;;;24;191;26
checksumdir;787886;https://github.com/cakepietoast/checksumdir;50;2020-06-21;0;368;2;6;6;191;7;;
deap;934436;https://github.com/deap/deap;4136;2020-12-25;26;;171;224;100;33;61;1599;86
pykmip;791792;https://github.com/openkmip/pykmip;154;2020-09-15;11;151;32;95;95;62;21;43;2
autograd-gamma;1094444;https://github.com/camdavidsonpilon/autograd-gamma;14;2020-10-15;1;156;2;5;5;2;4;;
rethinkdb;1278588;https://github.com/rethinkdb/rethinkdb-python;51;2020-12-05;41;86;24;40;40;98;64;;
persistent;943013;https://github.com/zopefoundation/persistent;36;2021-03-10;5;;8;61;61;149;19;;
pyrouge;758100;https://github.com/bheinzerling/pyrouge;193;2019-05-01;0;;15;13;12;13;8;666;2
rouge;755722;https://github.com/pltrdy/rouge;380;2020-11-18;1;244;5;28;28;72;9;360;6
varint;877904;https://github.com/fmoo/python-varint;23;2018-04-07;0;;4;2;2;18;2;669;14
patool;1071451;https://github.com/wummel/patool;232;2021-02-18;6;;42;35;35;138;6;;
pip-licenses;546568;https://github.com/raimon49/pip-licenses;110;2021-02-28;9;29;8;23;23;32;12;;
pandavro;746423;https://github.com/ynqa/pandavro;75;2020-12-19;2;;2;4;4;20;11;42;5
django-configurations;629150;https://github.com/jazzband/django-configurations;797;2021-03-09;3;197;40;117;100;141;45;1800;38
pytest-lazy-fixture;733043;https://github.com/tvorog/pytest-lazy-fixture;179;2020-02-01;1;126;12;19;19;8;7;240;32
flask-babelex;754130;https://github.com/mrjoes/flask-babelex;76;2020-08-27;0;816;10;6;6;33;;;
backports-os;646385;https://github.com/pidelport/backports.os;4;2017-10-13;;613;4;4;4;86;;;
starkbank-ecdsa;5180694;https://github.com/starkbank/ecdsa-python;32;2020-09-04;2;93;3;6;6;37;6;896;11
readline;1033306;https://github.com/ludwigschwardt/python-readline;1;2015-10-01;0;;1;0;;;;;
gputil;793487;https://github.com/anderskm/gputil;687;2019-08-16;2;169;11;14;14;68;9;934;134
jobspy;727249;https://github.com/josiahcarlson/jobs;10;2021-03-15;0;;0;2;2;170;4;;
pyexcel;725402;https://github.com/pyexcel/pyexcel;903;2020-12-07;23;40;8;175;100;47;19;1796;61
vadersentiment;1062752;https://github.com/cjhutto/vadersentiment;2877;2021-03-15;1;2320;27;74;74;157;8;2388;29
multiaddr;859527;https://github.com/multiformats/py-multiaddr;20;2020-09-11;3;368;5;15;15;76;13;;
moderngl;725885;https://github.com/moderngl/moderngl;961;2021-03-21;43;27;18;303;100;56;35;161;29
js2py;767247;https://github.com/piotrdabkowski/js2py;1427;2021-02-18;3;;87;102;98;26;18;1552;55
pytest-freezegun;914162;https://github.com/ktosiek/pytest-freezegun;126;2020-07-19;1;200;0;11;11;114;10;;
dependency-injector;824782;https://github.com/ets-labs/python-dependency-injector;1208;2021-03-21;24;;10;288;100;18;15;381;30
yamlordereddictloader;985915;https://github.com/fmenabe/python-yamlordereddictloader;23;2018-05-16;0;;0;7;7;30;2;;
pyarabic;956396;https://github.com/linuxscout/pyarabic;183;2020-09-02;1;2590;4;27;26;125;13;;
flatten-dict;1069833;https://github.com/ianlini/flatten-dict;93;2020-10-26;0;223;2;12;12;93;7;;
py2neo;821147;https://github.com/technige/py2neo;978;2021-03-19;24;86;14;702;100;77;19;;
pyactiveresource;1655398;https://github.com/shopify/pyactiveresource;64;2021-02-04;2;;9;4;4;138;11;;
gnureadline;709773;https://github.com/ludwigschwardt/python-gnureadline;69;2019-07-10;1;;3;38;38;269;4;9582;52
pytest-bdd;862725;https://github.com/pytest-dev/pytest-bdd;786;2021-03-02;6;;85;126;100;89;33;1169;40
peppercorn;987438;https://github.com/pylons/peppercorn;32;2018-08-24;0;;0;6;5;182;8;;
aspy-refactor-imports;985839;https://github.com/asottile/aspy.refactor_imports;8;2021-03-15;;;0;5;5;21;8;;
xdg;595923;https://github.com/srstevenson/xdg;49;2021-03-22;2;112;0;13;12;8;4;;
keystonemiddleware;774334;https://github.com/openstack/keystonemiddleware;59;2021-03-03;19;;;;;;147;;
python-geoip;1180357;https://github.com/mitsuhiko/python-geoip;240;2014-02-21;0;;10;1;1;126;;;
python-jsonrpc-server;802035;https://github.com/palantir/python-jsonrpc-server;58;2020-09-07;0;80;10;11;11;130;10;5548;13
pyzabbix;1083166;https://github.com/lukecyca/pyzabbix;752;2020-10-02;1;349;1;89;89;73;25;512;21
django-crontab;1233884;https://github.com/kraiz/django-crontab;663;2018-05-14;1;;33;64;64;48;12;2268;5
flask-pymongo;884941;https://github.com/dcrosta/flask-pymongo;663;2020-06-30;2;;11;70;70;307;21;14965;40
ifaddr;1542550;https://github.com/pydron/ifaddr;42;2021-01-13;0;;0;10;10;228;15;;
rarfile;813696;https://github.com/markokr/rarfile;164;2020-10-09;3;245;2;44;44;360;12;1199;76
keras-mxnet;731928;https://github.com/awslabs/keras-apache-mxnet;288;2020-07-03;119;30;46;66;66;46;;;
ipfshttpclient;875604;https://github.com/ipfs-shipyard/py-ipfs-http-client;494;2021-03-15;7;92;20;101;100;185;37;;
dfply;355210;https://github.com/kieferk/dfply;784;2019-01-18;6;;32;31;31;75;11;64;4
asset;1062294;https://github.com/metagriffin/asset;2;2019-11-24;1;;0;1;1;31;2;;
pyramid-tm;577582;https://github.com/pylons/pyramid_tm;33;2020-05-06;2;;1;32;32;122;21;;
lazy-import;870194;https://github.com/mnmelo/lazy_import;53;2018-01-25;0;451;13;4;4;1;;;
py2-ipaddress;696953;https://github.com/kwi-dk/py2-ipaddress;0;2020-01-20;1;;0;0;;;3;;
btrees;913312;https://github.com/zopefoundation/btrees;56;2020-11-11;5;;23;49;49;25;18;;
doc8;642711;https://github.com/pycqa/doc8;105;2020-12-08;2;;5;10;10;75;26;;
scrapy-splash;3798667;https://github.com/scrapy-plugins/scrapy-splash;2511;2020-10-08;2;;46;180;100;232;16;1244;12
eradicate;815638;https://github.com/myint/eradicate;113;2020-10-01;1;188;4;13;13;203;6;;
param;985387;https://github.com/holoviz/param;205;2021-03-18;5;41;111;141;100;391;22;1392;35
cli-helpers;681154;https://github.com/dbcli/cli_helpers;66;2021-01-27;7;;4;5;5;78;11;;
ffmpeg-quality-metrics;721223;https://github.com/slhck/ffmpeg-quality-metrics;100;2021-03-10;6;;3;21;21;62;4;;
click-help-colors;1503779;https://github.com/click-contrib/click-help-colors;42;2020-12-05;0;;2;6;6;23;4;;
scrapy-random-useragent;720378;https://github.com/cnu/scrapy-random-useragent;182;2016-06-11;0;1141;6;1;1;358;3;88;0
kazurator;1129186;https://github.com/pseudomuto/kazurator;0;2017-01-30;0;507;0;1;1;1;;;
inquirer;616964;https://github.com/magmax/python-inquirer;451;2021-03-02;4;83;26;43;43;251;14;752;145
unipath;629287;https://github.com/mikeorr/unipath;494;2015-02-14;0;;7;10;10;304;4;4938;57
pyicu;647717;https://github.com/ovalhub/pyicu;128;2021-03-02;3;;2;99;99;68;17;1439;41
imagecodecs;829588;https://github.com/cgohlke/imagecodecs;17;2021-02-27;73;;0;11;11;8;;556;33
pydruid;967991;https://github.com/druid-io/pydruid;417;2021-01-04;2;;48;39;39;75;59;590;54
abbyy;710074;https://github.com/samueltc/abbyy;17;2020-03-19;0;;0;2;2;16;3;;
pysolar;391303;https://github.com/pingswept/pysolar;250;2021-03-08;2;317;13;61;59;168;37;;
aiokafka;700854;https://github.com/aio-libs/aiokafka;545;2021-03-17;15;97;60;146;100;106;44;429;37
python-barcode;706780;https://github.com/whynothugo/python-barcode;242;2021-03-09;8;40;25;45;45;96;22;5137;18
omegaconf;992670;https://github.com/omry/omegaconf;639;2021-03-20;26;103;38;276;100;16;19;656;45
pysha3;626351;https://github.com/tiran/pysha3;24;2017-10-20;2;;5;8;8;10;4;2093;130
hdfs3;890404;https://github.com/dask/hdfs3;134;2019-01-11;6;212;21;58;58;64;13;;
flake8-string-format;672799;https://github.com/xzise/flake8-string-format;16;2020-02-16;0;;12;8;8;41;2;;
uhashring;570004;https://github.com/ultrabug/uhashring;103;2021-02-04;1;;0;5;5;82;5;;
pytest-factoryboy;760666;https://github.com/pytest-dev/pytest-factoryboy;193;2021-02-09;1;;26;31;28;141;18;;
ratelimiter;833159;https://github.com/razerm/ratelimiter;62;2018-01-11;0;;4;4;4;29;;;
ovs;883832;https://github.com/openvswitch/ovs;2535;2021-02-09;223;;;;;;396;;
python-oauth2;1016314;https://github.com/wndhydrnt/python-oauth2;125;2019-06-28;3;209;0;29;29;381;10;;
dataset;604102;https://github.com/pudo/dataset;4001;2021-02-08;7;;10;240;100;133;64;1758;89
pockets;695213;https://github.com/robruana/pockets;3;2019-11-02;1;;4;3;3;0;3;;
shopifyapi;1647173;https://github.com/shopify/shopify_python_api;681;2021-03-19;6;;82;174;100;103;79;287;10
telethon;1500345;https://github.com/lonamiwebs/telethon;4678;2021-03-20;48;;75;1267;100;3;121;10169;61
python-monkey-business;631407;https://github.com/theatlantic/python-monkey-business;8;2016-03-19;0;;1;0;;;;;
librabbitmq;696329;https://github.com/celery/librabbitmq;181;2020-04-18;2;178;27;70;70;404;28;;
codacy-coverage;477675;https://github.com/codacy/python-codacy-coverage;48;2020-02-11;1;112;0;10;10;86;;;
pyminizip;644685;https://github.com/smihica/pyminizip;76;2019-01-11;0;;15;6;6;242;6;;
cron-descriptor;891379;https://github.com/salamek/cron-descriptor;74;2020-11-23;2;78;10;17;17;19;13;;
python-xlib;1497666;https://github.com/python-xlib/python-xlib;281;2021-03-16;8;64;27;43;43;55;31;;
awesome-slugify;515399;https://github.com/voronind/awesome-slugify;457;2017-01-20;1;2713;12;11;11;34;11;2657;90
hmmlearn;1245229;https://github.com/hmmlearn/hmmlearn;2209;2021-02-05;4;364;66;278;100;101;29;892;21
pilkit;632066;https://github.com/matthewwithanm/pilkit;176;2021-01-14;1;;6;13;13;63;15;;
pygraphviz;657004;https://github.com/pygraphviz/pygraphviz;541;2021-02-20;6;253;27;163;100;407;31;3994;194
glmnet-py;627657;https://github.com/hanfang/glmnet_py;7;2017-03-30;0;;3;0;;;;;
sqlalchemy-stubs;930195;https://github.com/dropbox/sqlalchemy-stubs;396;2021-02-12;4;;53;33;33;65;28;247;20
web-py;588208;https://github.com/webpy/webpy;5525;2021-03-02;6;268;24;384;100;89;68;;
eeweather;633291;https://github.com/openeemeter/eeweather;29;2020-11-16;7;54;5;10;10;39;6;5;1
keyboard;778907;https://github.com/boppreh/keyboard;2297;2021-03-09;7;110;238;150;100;31;24;2843;114
pep562;518842;https://github.com/facelessuser/pep562;8;2021-01-06;1;440;0;0;;;;;
winkerberos;542698;https://github.com/mongodb/winkerberos;40;2020-10-14;1;;3;27;27;36;9;188;12
interpret-community;794260;https://github.com/interpretml/interpret-community;245;2021-03-04;18;11;20;36;36;48;20;;
pathvalidate;1084409;https://github.com/thombashi/pathvalidate;77;2021-03-21;15;26;0;12;12;21;5;533;67
django-money;564855;https://github.com/django-money/django-money;1064;2021-02-04;8;83;40;245;100;56;81;1080;18
pypyodbc;1677860;https://github.com/jiangwen365/pypyodbc;174;2021-03-04;2;;55;13;13;310;17;555;18
vistir;713338;https://github.com/sarugaku/vistir;29;2020-05-20;14;41;1;62;62;3;8;;
pyowm;481610;https://github.com/csparpa/pyowm;653;2021-02-24;11;102;7;239;100;50;26;;
nteract-scrapbook;663423;https://github.com/nteract/scrapbook;207;2021-03-16;5;;24;22;22;98;10;16;1
flask-security;635624;https://github.com/mattupstate/flask-security;1553;2020-04-23;8;;129;388;100;86;115;5049;50
google-cloud-happybase;343386;https://github.com/googleapis/google-cloud-python-happybase;15;2020-09-24;1;76;3;19;19;136;10;;
sfmergeutility;519797;https://github.com/azure/azure-cli-extensions;145;2021-03-22;40;;362;535;100;41;225;;
django-mathfilters;560859;https://github.com/dbrgn/django-mathfilters;136;2020-10-13;0;;0;14;14;58;2;2814;11
pyxlsb;1122230;https://github.com/willtrnr/pyxlsb;53;2021-01-17;;272;6;18;18;63;3;;
petname;489657;https://github.com/dustinkirkland/python-petname;15;2019-06-13;1;;1;3;3;157;;217;14
django-nested-admin;618148;https://github.com/theatlantic/django-nested-admin;464;2020-12-17;5;28;27;124;100;99;20;857;19
django-autoslug;661006;https://github.com/justinmayer/django-autoslug;223;2020-07-22;3;248;12;;19;368;26;3737;64
repoze-who;489093;https://github.com/repoze/repoze.who;22;2020-06-03;;;3;9;9;110;20;;
tensorflowonspark;479037;https://github.com/yahoo/tensorflowonspark;3646;2021-03-19;12;66;10;336;100;29;21;;
python-language-server;793810;https://github.com/palantir/python-language-server;2228;2020-12-30;6;18;147;354;100;19;78;6107;53
python-barbicanclient;735195;https://github.com/openstack/barbican;202;2021-03-16;41;;;;;;189;;
queueman;1835608;https://github.com/ludeeus/queueman;0;2020-04-04;1;71;0;0;;;;;
python-louvain;778317;https://github.com/taynaud/python-louvain;578;2020-12-27;1;;12;47;47;145;18;1431;65
shutilwhich;458907;https://github.com/mbr/shutilwhich;15;2016-10-13;0;;0;1;1;1;2;;
jinja2schema;672613;https://github.com/aromanovich/jinja2schema;61;2017-04-05;1;;8;1;1;11;4;36;7
pip-shims;701286;https://github.com/sarugaku/pip-shims;9;2020-08-07;8;68;3;42;42;2;4;;
ansi2html;720961;https://github.com/pycontribs/ansi2html;259;2020-10-15;3;160;14;49;49;173;24;;
graphene-file-upload;516325;https://github.com/lmcgartland/graphene-file-upload;211;2021-03-08;2;218;8;24;24;27;8;;
graphyte;866851;https://github.com/benhoyt/graphyte;59;2021-02-27;1;284;1;6;6;69;4;43;5
gspread-pandas;1102230;https://github.com/aiguofer/gspread-pandas;227;2021-03-22;6;;4;36;36;41;10;80;8
django-dirtyfields;1448955;https://github.com/romgar/django-dirtyfields;477;2021-01-23;3;;6;50;50;141;33;;
sfctl;506500;https://github.com/microsoft/service-fabric-cli;46;2021-02-25;3;76;30;42;42;71;24;10;1
sphinxcontrib-napoleon;663938;https://github.com/sphinx-contrib/napoleon;98;2018-09-23;3;;16;7;7;3;5;3910;388
yamale;770082;https://github.com/23andme/yamale;302;2021-01-07;2;54;12;70;70;141;27;161;26
autosemver;828800;https://github.com/david-caro/python-autosemver;3;2020-11-13;1;;6;10;10;9;5;;
azure-functions;1265691;https://github.com/azure/azure-functions-python-library;45;2021-03-19;3;40;10;14;14;70;13;2573;25
binary;334310;https://github.com/ofek/binary;3;2018-02-03;0;;0;0;;;;;
django-imagekit;610648;https://github.com/matthewwithanm/django-imagekit;1859;2021-02-13;8;102;91;263;100;102;61;4778;47
static3;529463;https://github.com/rmohr/static3;31;2016-05-10;0;464;5;2;2;1;4;;
django-two-factor-auth;614442;https://github.com/bouke/django-two-factor-auth;968;2021-03-20;6;86;53;185;100;52;60;369;8
fastjsonschema;1533953;https://github.com/horejsek/python-fastjsonschema;294;2021-03-07;4;;11;67;67;44;16;394;36
requests-oauth;712672;https://github.com/maraujop/requests-oauth;191;2012-06-21;0;;13;20;20;42;7;;
weakrefmethod;501063;https://github.com/twang817/weakrefmethod;3;2016-07-18;0;;0;2;2;2;5;;
nose-progressive;440534;https://github.com/erikrose/nose-progressive;112;2018-11-27;1;;22;39;39;109;14;;
formencode;711425;https://github.com/formencode/formencode;113;2020-12-08;7;;34;58;57;331;34;;
kaggle;1183986;https://github.com/kaggle/kaggle-api;3932;2021-03-15;3;;155;114;100;26;32;4802;46
xattr;519466;https://github.com/xattr/xattr;120;2020-01-21;1;120;12;33;33;158;16;3091;45
editorconfig;660709;https://github.com/editorconfig/editorconfig-core-py;76;2020-12-23;2;;3;9;9;427;9;636;7
plaid-python;1038692;https://github.com/plaid/plaid-python;210;2021-03-17;2;123;7;74;74;153;54;581;3
rules;546982;https://github.com/dfunckt/django-rules;1261;2020-01-17;1;171;17;77;76;73;19;576;20
paver;538958;https://github.com/paver/paver;439;2020-12-29;4;;34;90;90;345;32;;
speedtest-cli;702227;https://github.com/sivel/speedtest-cli;10580;2019-08-22;2;111;;;;;9;9511;47
pyculiar;418863;https://github.com/wdm0006/pyculiarity;29;2016-02-25;0;;;;;;;;
exchangelib;660455;https://github.com/ecederstrand/exchangelib;789;2021-03-15;31;51;9;762;100;14;41;260;21
spotify-tensorflow;1104171;https://github.com/spotify/spotify-tensorflow;113;2020-07-17;7;31;11;59;59;55;17;;
sqlitedict;793420;https://github.com/rare-technologies/sqlitedict;642;2021-01-30;2;441;21;53;53;45;25;760;53
plette;704772;https://github.com/sarugaku/plette;5;2021-01-29;1;;2;4;4;13;3;;
unicode-slugify;1026506;https://github.com/mozilla/unicode-slugify;293;2018-12-10;0;;11;7;7;623;13;;
df2gspread;448979;https://github.com/maybelinot/df2gspread;114;2021-01-03;1;;8;28;27;31;8;;
django-cors-middleware;646468;https://github.com/zestedesavoir/django-cors-middleware;136;2021-02-14;2;105;7;14;14;315;;;
pyexcel-xlsx;644158;https://github.com/pyexcel/pyexcel-xlsx;86;2020-11-28;3;76;12;20;20;68;4;1101;40
zipcodes;690854;https://github.com/seanpianka/zipcodes;44;2020-10-02;0;;2;9;9;79;3;;
cronex;482987;https://github.com/ericpruitt/cronex;58;2018-11-04;0;;1;3;3;2;3;;
dj-static;599933;https://github.com/heroku-python/dj-static;520;2017-09-04;0;;7;21;21;201;18;21616;27
aio-pika;809759;https://github.com/mosquito/aio-pika;610;2021-02-16;14;;80;121;100;86;57;628;59
ffmpy;658812;https://github.com/ch00k/ffmpy;360;2021-01-13;1;;2;37;34;190;2;;
pyftpdlib;701702;https://github.com/giampaolo/pyftpdlib;1212;2020-12-08;16;;98;388;100;81;25;806;43
xstatic-bootstrap-scss;452519;https://github.com/openstack/xstatic-bootstrap-scss;36;2020-03-02;0;;;;;;7;;
requirementslib;687136;https://github.com/sarugaku/requirementslib;71;2020-11-12;29;17;12;131;100;20;16;;
pyroma;576833;https://github.com/regebro/pyroma;106;2021-03-07;6;;3;21;21;154;17;549;48
asteval;828635;https://github.com/newville/asteval;117;2021-02-26;3;131;3;42;42;91;14;466;40
treeinterpreter;821744;https://github.com/andosa/treeinterpreter;649;2021-02-28;0;;18;4;4;63;7;121;1
future-fstrings;870849;https://github.com/asottile/future-fstrings;353;2021-03-15;2;;0;26;26;14;3;;
yarg;591053;https://github.com/kura/yarg;18;2017-07-21;1;;0;5;5;57;;;
pyldavis;823348;https://github.com/bmabey/pyldavis;1425;2021-03-14;3;;76;67;66;92;28;1865;35
unidiff;625906;https://github.com/matiasb/python-unidiff;144;2021-01-22;0;435;16;20;19;183;18;546;34
fastcache;473892;https://github.com/pbrady/fastcache;143;2019-12-24;1;;5;19;19;164;5;;
pycld2;745233;https://github.com/abosamoor/pycld2;90;2019-10-25;0;1228;16;14;14;289;2;;
django-log-request-id;787008;https://github.com/dabapps/django-log-request-id;244;2020-08-19;1;222;10;14;14;196;18;463;3
