Package name;Old URL;Useless;Metadata URL;PyPI URL;OSSGadget URL;Final URL;Accuracy;Different
pycparser;https://github.com/eliben/pycparser;False;https://github.com/eliben/pycparser;https://github.com/eliben/pycparser;https://github.com/eliben/pycparser;https://github.com/eliben/pycparser;100%;False
oauthlib;https://github.com/oauthlib/oauthlib;False;https://github.com/oauthlib/oauthlib;https://github.com/oauthlib/oauthlib;https://github.com/oauthlib/oauthlib;https://github.com/oauthlib/oauthlib;100%;False
google-auth;https://github.com/googleapis/google-auth-library-python;False;https://github.com/googleapis/google-auth-library-python;https://github.com/googleapis/google-auth-library-python;https://github.com/googleapis/google-auth-library-python;https://github.com/googleapis/google-auth-library-python;100%;False
requests-oauthlib;https://github.com/requests/requests-oauthlib;False;https://github.com/requests/requests-oauthlib;https://github.com/requests/requests-oauthlib;https://github.com/requests/requests-oauthlib;https://github.com/requests/requests-oauthlib;100%;False
werkzeug;https://github.com/pallets/werkzeug;False;https://github.com/pallets/werkzeug;https://github.com/pallets/werkzeug;https://github.com/pallets/werkzeug;https://github.com/pallets/werkzeug;100%;False
decorator;https://github.com/micheles/decorator;False;https://github.com/micheles/decorator;https://github.com/micheles/decorator;https://github.com/micheles/decorator;https://github.com/micheles/decorator;100%;False
scipy;https://github.com/scipy/scipy;False;https://github.com/scipy/scipy;https://github.com/scipy/scipy;https://github.com/scipy/scipy;https://github.com/scipy/scipy;100%;False
packaging;https://github.com/pypa/packaging;False;https://github.com/pypa/packaging;https://github.com/pypa/packaging;https://github.com/pypa/packaging;https://github.com/pypa/packaging;100%;False
google-api-core;https://github.com/googleapis/python-api-core;False;https://github.com/googleapis/python-api-core;https://github.com/googleapis/python-api-core;https://github.com/googleapis/python-api-core;https://github.com/googleapis/python-api-core;100%;False
wcwidth;https://github.com/jquast/wcwidth;False;https://github.com/jquast/wcwidth;https://github.com/jquast/wcwidth;https://github.com/jquast/wcwidth;https://github.com/jquast/wcwidth;100%;False
more-itertools;https://github.com/more-itertools/more-itertools;False;https://github.com/more-itertools/more-itertools;https://github.com/more-itertools/more-itertools;https://github.com/more-itertools/more-itertools;https://github.com/more-itertools/more-itertools;100%;False
grpcio;https://github.com/grpc/grpc;False;;;https://github.com/grpc/grpc;https://github.com/grpc/grpc;33%;False
googleapis-common-protos;https://github.com/googleapis/python-api-common-protos;False;https://github.com/googleapis/python-api-common-protos;https://github.com/googleapis/python-api-common-protos;https://github.com/googleapis/python-api-common-protos;https://github.com/googleapis/python-api-common-protos;100%;False
pytest;https://github.com/pytest-dev/pytest;False;https://github.com/pytest-dev/pytest;https://github.com/pytest-dev/pytest;https://github.com/pytest-dev/pytest;https://github.com/pytest-dev/pytest;100%;False
jsonschema;https://github.com/julian/jsonschema;False;https://github.com/julian/jsonschema;https://github.com/julian/jsonschema;https://github.com/julian/jsonschema;https://github.com/julian/jsonschema;100%;False
enum34;https://github.com/enum34/enum34;True;;;;;0%;True
google-cloud-core;https://github.com/googleapis/python-cloud-core;False;https://github.com/googleapis/python-cloud-core;https://github.com/googleapis/python-cloud-core;https://github.com/googleapis/python-cloud-core;https://github.com/googleapis/python-cloud-core;100%;False
py;https://github.com/pytest-dev/py;False;https://github.com/pytest-dev/py;https://github.com/pytest-dev/py;https://github.com/pytest-dev/py;https://github.com/pytest-dev/py;100%;False
pluggy;https://github.com/pytest-dev/pluggy;False;https://github.com/pytest-dev/pluggy;https://github.com/pytest-dev/pluggy;https://github.com/pytest-dev/pluggy;https://github.com/pytest-dev/pluggy;100%;False
pygments;https://github.com/pygments/pygments;False;https://github.com/pygments/pygments;;https://github.com/pygments/pygments;https://github.com/pygments/pygments;66%;False
psutil;https://github.com/giampaolo/psutil;False;https://github.com/giampaolo/psutil;https://github.com/giampaolo/psutil;https://github.com/giampaolo/psutil;https://github.com/giampaolo/psutil;100%;False
flask;https://github.com/pallets/flask;False;https://github.com/pallets/flask;https://github.com/pallets/flask;https://github.com/pallets/flask;https://github.com/pallets/flask;100%;False
pyjwt;https://github.com/jpadilla/pyjwt;False;https://github.com/jpadilla/pyjwt;https://github.com/jpadilla/pyjwt;https://github.com/jpadilla/pyjwt;https://github.com/jpadilla/pyjwt;100%;False
coverage;https://github.com/nedbat/coveragepy;False;https://github.com/nedbat/coveragepy;https://github.com/nedbat/coveragepy;https://github.com/nedbat/coveragepy;https://github.com/nedbat/coveragepy;100%;False
scikit-learn;https://github.com/scikit-learn/scikit-learn;False;https://github.com/scikit-learn/scikit-learn;https://github.com/scikit-learn/scikit-learn;https://github.com/scikit-learn/scikit-learn;https://github.com/scikit-learn/scikit-learn;100%;False
pyrsistent;https://github.com/tobgu/pyrsistent;False;https://github.com/tobgu/pyrsistent;;https://github.com/tobgu/pyrsistent;https://github.com/tobgu/pyrsistent;66%;False
itsdangerous;https://github.com/pallets/itsdangerous;False;https://github.com/pallets/itsdangerous;https://github.com/pallets/itsdangerous;https://github.com/pallets/itsdangerous;https://github.com/pallets/itsdangerous;100%;False
wrapt;https://github.com/grahamdumpleton/wrapt;False;https://github.com/grahamdumpleton/wrapt;https://github.com/grahamdumpleton/wrapt;https://github.com/grahamdumpleton/wrapt;https://github.com/grahamdumpleton/wrapt;100%;False
pillow;https://github.com/python-pillow/pillow;False;https://github.com/python-pillow/pillow;https://github.com/python-pillow/pillow;https://github.com/python-pillow/pillow;https://github.com/python-pillow/pillow;100%;False
google-cloud-storage;https://github.com/googleapis/python-storage;False;https://github.com/googleapis/python-storage;https://github.com/googleapis/python-storage;https://github.com/googleapis/python-storage;https://github.com/googleapis/python-storage;100%;False
virtualenv;https://github.com/pypa/virtualenv;False;https://github.com/pypa/virtualenv;https://github.com/pypa/virtualenv;https://github.com/pypa/virtualenv;https://github.com/pypa/virtualenv;100%;False
ipaddress;https://github.com/phihag/ipaddress;False;https://github.com/phihag/ipaddress;https://github.com/phihag/ipaddress;https://github.com/phihag/ipaddress;https://github.com/phihag/ipaddress;100%;False
websocket-client;https://github.com/websocket-client/websocket-client;False;https://github.com/websocket-client/websocket-client;https://github.com/websocket-client/websocket-client;https://github.com/websocket-client/websocket-client;https://github.com/websocket-client/websocket-client;100%;False
sqlalchemy;https://github.com/sqlalchemy/sqlalchemy;False;https://github.com/sqlalchemy/sqlalchemy;;https://github.com/sqlalchemy/sqlalchemy;https://github.com/sqlalchemy/sqlalchemy;66%;False
entrypoints;https://github.com/takluyver/entrypoints;False;https://github.com/takluyver/entrypoints;https://github.com/takluyver/entrypoints;https://github.com/takluyver/entrypoints;https://github.com/takluyver/entrypoints;100%;False
google-resumable-media;https://github.com/googleapis/google-resumable-media-python;False;https://github.com/googleapis/google-resumable-media-python;https://github.com/googleapis/google-resumable-media-python;https://github.com/googleapis/google-resumable-media-python;https://github.com/googleapis/google-resumable-media-python;100%;False
joblib;https://github.com/joblib/joblib;False;https://github.com/joblib/joblib;https://github.com/tommoral/loky;https://github.com/joblib/joblib;https://github.com/joblib/joblib;66%;False
lxml;https://github.com/lxml/lxml;False;https://github.com/lxml/lxml;https://github.com/lxml/lxml;https://github.com/lxml/lxml;https://github.com/lxml/lxml;100%;False
configparser;https://github.com/jaraco/configparser;False;https://github.com/jaraco/configparser;https://github.com/psf/black;https://github.com/jaraco/configparser;https://github.com/jaraco/configparser;66%;False
prompt-toolkit;https://github.com/prompt-toolkit/python-prompt-toolkit;False;https://github.com/prompt-toolkit/python-prompt-toolkit;https://github.com/prompt-toolkit/python-prompt-toolkit;https://github.com/prompt-toolkit/python-prompt-toolkit;https://github.com/prompt-toolkit/python-prompt-toolkit;100%;False
asn1crypto;https://github.com/wbond/asn1crypto;False;https://github.com/wbond/asn1crypto;https://github.com/wbond/asn1crypto;https://github.com/wbond/asn1crypto;https://github.com/wbond/asn1crypto;100%;False
ipython;https://github.com/ipython/ipython;False;https://github.com/ipython/ipython;https://github.com/ipython/ipython;https://github.com/ipython/ipython;https://github.com/ipython/ipython;100%;False
pexpect;https://github.com/pexpect/pexpect;False;;;https://github.com/pexpect/pexpect;https://github.com/pexpect/pexpect;33%;False
redis;https://github.com/andymccurdy/redis-py;False;https://github.com/andymccurdy/redis-py;https://github.com/andymccurdy/redis-py;https://github.com/andymccurdy/redis-py;https://github.com/andymccurdy/redis-py;100%;False
isodate;https://github.com/gweis/isodate;False;https://github.com/gweis/isodate;https://github.com/gweis/isodate;https://github.com/gweis/isodate;https://github.com/gweis/isodate;100%;False
httplib2;https://github.com/httplib2/httplib2;False;https://github.com/httplib2/httplib2;https://github.com/httplib2/httplib2;https://github.com/httplib2/httplib2;https://github.com/httplib2/httplib2;100%;False
matplotlib;https://github.com/matplotlib/matplotlib;False;https://github.com/matplotlib/matplotlib;https://github.com/matplotlib/matplotlib;https://github.com/matplotlib/matplotlib;https://github.com/matplotlib/matplotlib;100%;False
ptyprocess;https://github.com/pexpect/ptyprocess;False;https://github.com/pexpect/ptyprocess;https://github.com/pexpect/ptyprocess;https://github.com/pexpect/ptyprocess;https://github.com/pexpect/ptyprocess;100%;False
mock;https://github.com/testing-cabal/mock;False;https://github.com/testing-cabal/mock;https://github.com/testing-cabal/mock;https://github.com/testing-cabal/mock;https://github.com/testing-cabal/mock;100%;False
mccabe;https://github.com/pycqa/mccabe;False;https://github.com/pycqa/mccabe;https://github.com/pycqa/mccabe;https://github.com/pycqa/mccabe;https://github.com/pycqa/mccabe;100%;False
google-api-python-client;https://github.com/googleapis/google-api-python-client;False;https://github.com/googleapis/google-api-python-client;https://github.com/googlecloudplatform/google-cloud-python;https://github.com/googleapis/google-api-python-client;https://github.com/googleapis/google-api-python-client;66%;False
tornado;https://github.com/tornadoweb/tornado;False;https://github.com/tornadoweb/tornado;;https://github.com/tornadoweb/tornado;https://github.com/tornadoweb/tornado;66%;False
defusedxml;https://github.com/tiran/defusedxml;False;https://github.com/tiran/defusedxml;https://github.com/tiran/defusedxml;https://github.com/tiran/defusedxml;https://github.com/tiran/defusedxml;100%;False
beautifulsoup4;https://github.com/beautifulsoup4/beautifulsoup4;True;;;;;0%;True
tqdm;https://github.com/tqdm/tqdm;False;https://github.com/tqdm/tqdm;https://github.com/tqdm/tqdm;https://github.com/tqdm/tqdm;https://github.com/tqdm/tqdm;100%;False
docker;https://github.com/docker/docker-py;False;https://github.com/docker/docker-py;https://github.com/docker/docker-py;https://github.com/docker/docker-py;https://github.com/docker/docker-py;100%;False
traitlets;https://github.com/ipython/traitlets;False;https://github.com/ipython/traitlets;https://github.com/ipython/traitlets;https://github.com/ipython/traitlets;https://github.com/ipython/traitlets;100%;False
tensorboard;https://github.com/tensorflow/tensorboard;False;https://github.com/tensorflow/tensorboard;https://github.com/tensorflow/tensorboard;https://github.com/tensorflow/tensorboard;https://github.com/tensorflow/tensorboard;100%;False
appdirs;https://github.com/activestate/appdirs;False;https://github.com/activestate/appdirs;https://github.com/activestate/appdirs;https://github.com/activestate/appdirs;https://github.com/activestate/appdirs;100%;False
pycodestyle;https://github.com/pycqa/pycodestyle;False;;https://github.com/pycqa/pycodestyle;https://github.com/pycqa/pycodestyle;https://github.com/pycqa/pycodestyle;66%;False
tensorflow;https://github.com/tensorflow/tensorflow;False;https://github.com/tensorflow/tensorflow;;https://github.com/tensorflow/tensorflow;https://github.com/tensorflow/tensorflow;66%;False
ipython-genutils;https://github.com/ipython-genutils/ipython-genutils;True;;;;;0%;True
webencodings;https://github.com/simonsapin/python-webencodings;False;https://github.com/simonsapin/python-webencodings;https://github.com/simonsapin/python-webencodings;https://github.com/simonsapin/python-webencodings;https://github.com/simonsapin/python-webencodings;100%;False
kiwisolver;https://github.com/nucleic/kiwi;False;https://github.com/nucleic/kiwi;https://github.com/nucleic/kiwi;https://github.com/nucleic/kiwi;https://github.com/nucleic/kiwi;100%;False
bleach;https://github.com/mozilla/bleach;False;https://github.com/mozilla/bleach;https://github.com/mozilla/bleach;https://github.com/mozilla/bleach;https://github.com/mozilla/bleach;100%;False
uritemplate;https://github.com/python-hyper/uritemplate;False;;https://github.com/python-hyper/uritemplate;https://github.com/python-hyper/uritemplate;https://github.com/python-hyper/uritemplate;66%;False
msrest;https://github.com/azure/msrest-for-python;False;https://github.com/azure/msrest-for-python;https://github.com/azure/msrest-for-python;https://github.com/azure/msrest-for-python;https://github.com/azure/msrest-for-python;100%;False
pbr;https://github.com/pbr/pbr;True;;;;;0%;True
pickleshare;https://github.com/pickleshare/pickleshare;False;https://github.com/pickleshare/pickleshare;https://github.com/pickleshare/pickleshare;https://github.com/pickleshare/pickleshare;https://github.com/pickleshare/pickleshare;100%;False
tabulate;https://github.com/astanin/python-tabulate;False;https://github.com/astanin/python-tabulate;https://github.com/astanin/python-tabulate;https://github.com/astanin/python-tabulate;https://github.com/astanin/python-tabulate;100%;False
psycopg2-binary;https://github.com/psycopg/psycopg2;False;https://github.com/psycopg/psycopg2;https://github.com/psycopg/psycopg2;https://github.com/psycopg/psycopg2;https://github.com/psycopg/psycopg2;100%;False
bcrypt;https://github.com/pyca/bcrypt;False;https://github.com/pyca/bcrypt;;https://github.com/pyca/bcrypt;https://github.com/pyca/bcrypt;66%;False
typing;https://github.com/python/typing;False;https://github.com/python/cpython;https://github.com/python/typing;https://github.com/python/typing;https://github.com/python/typing;66%;False
azure-common;https://github.com/azure/azure-sdk-for-python;False;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;100%;False
argparse;https://github.com/thomaswaldmann/argparse;False;https://github.com/thomaswaldmann/argparse;;https://github.com/thomaswaldmann/argparse;https://github.com/thomaswaldmann/argparse;66%;False
absl-py;https://github.com/abseil/abseil-py;False;https://github.com/abseil/abseil-py;https://github.com/abseil/abseil-py;https://github.com/abseil/abseil-py;https://github.com/abseil/abseil-py;100%;False
prometheus-client;https://github.com/prometheus/client_python;False;https://github.com/prometheus/client_python;https://github.com/prometheus/client_python;https://github.com/prometheus/client_python;https://github.com/prometheus/client_python;100%;False
pyzmq;https://github.com/zeromq/pyzmq;False;https://github.com/zeromq/pyzmq;https://github.com/zeromq/libzmq;https://github.com/zeromq/pyzmq;https://github.com/zeromq/pyzmq;66%;False
soupsieve;https://github.com/facelessuser/soupsieve;False;https://github.com/facelessuser/soupsieve;https://github.com/facelessuser/soupsieve;https://github.com/facelessuser/soupsieve;https://github.com/facelessuser/soupsieve;100%;False
typed-ast;https://github.com/python/typed_ast;False;https://github.com/python/typed_ast;https://github.com/python/typed_ast;https://github.com/python/typed_ast;https://github.com/python/typed_ast;100%;False
tensorflow-estimator;https://github.com/tensorflow/estimator;False;;;https://github.com/tensorflow/estimator;https://github.com/tensorflow/estimator;33%;False
azure-storage-blob;https://github.com/azure/azure-sdk-for-python;False;https://github.com/azure/azure-sdk-for-python;;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;66%;False
paramiko;https://github.com/paramiko/paramiko;False;https://github.com/paramiko/paramiko;;https://github.com/paramiko/paramiko;https://github.com/paramiko/paramiko;66%;False
markdown;https://github.com/python-markdown/markdown;False;https://github.com/python-markdown/markdown;https://github.com/python-markdown/markdown;https://github.com/python-markdown/markdown;https://github.com/python-markdown/markdown;100%;False
pynacl;https://github.com/pyca/pynacl;False;https://github.com/pyca/pynacl;https://github.com/jedisct1/libsodium;https://github.com/pyca/pynacl;https://github.com/pyca/pynacl;66%;False
atomicwrites;https://github.com/untitaker/python-atomicwrites;False;https://github.com/untitaker/python-atomicwrites;https://github.com/untitaker/python-atomicwrites;https://github.com/untitaker/python-atomicwrites;https://github.com/untitaker/python-atomicwrites;100%;False
gunicorn;https://github.com/benoitc/gunicorn;False;https://github.com/benoitc/gunicorn;;https://github.com/benoitc/gunicorn;https://github.com/benoitc/gunicorn;66%;False
lazy-object-proxy;https://github.com/ionelmc/python-lazy-object-proxy;False;https://github.com/ionelmc/python-lazy-object-proxy;https://github.com/ionelmc/python-lazy-object-proxy;https://github.com/ionelmc/python-lazy-object-proxy;https://github.com/ionelmc/python-lazy-object-proxy;100%;False
pyflakes;https://github.com/pycqa/pyflakes;False;https://github.com/pycqa/pyflakes;https://github.com/pycqa/pyflakes;https://github.com/pycqa/pyflakes;https://github.com/pycqa/pyflakes;100%;False
google-auth-oauthlib;https://github.com/googlecloudplatform/google-auth-library-python-oauthlib;False;https://github.com/googlecloudplatform/google-auth-library-python-oauthlib;https://github.com/googlecloudplatform/google-auth-library-python-oauthlib;https://github.com/googlecloudplatform/google-auth-library-python-oauthlib;https://github.com/googlecloudplatform/google-auth-library-python-oauthlib;100%;False
cycler;https://github.com/matplotlib/cycler;False;https://github.com/matplotlib/cycler;https://github.com/matplotlib/cycler;https://github.com/matplotlib/cycler;https://github.com/matplotlib/cycler;100%;False
filelock;https://github.com/benediktschmitt/py-filelock;False;https://github.com/benediktschmitt/py-filelock;https://github.com/benediktschmitt/py-filelock;https://github.com/benediktschmitt/py-filelock;https://github.com/benediktschmitt/py-filelock;100%;False
h5py;https://github.com/h5py/h5py;False;;;https://github.com/h5py/h5py;https://github.com/h5py/h5py;33%;False
termcolor;https://github.com/termcolor/termcolor;True;;;;;0%;True
google-auth-httplib2;https://github.com/googlecloudplatform/google-auth-library-python-httplib2;False;https://github.com/googlecloudplatform/google-auth-library-python-httplib2;https://github.com/googlecloudplatform/google-auth-library-python-httplib2;https://github.com/googlecloudplatform/google-auth-library-python-httplib2;https://github.com/googlecloudplatform/google-auth-library-python-httplib2;100%;False
google-cloud-bigquery;https://github.com/googleapis/python-bigquery;False;https://github.com/googleapis/python-bigquery;https://github.com/googleapis/python-bigquery;https://github.com/googleapis/python-bigquery;https://github.com/googleapis/python-bigquery;100%;False
flake8;https://github.com/flake8/flake8;True;;;;;0%;True
gitpython;https://github.com/gitpython-developers/gitpython;False;https://github.com/gitpython-developers/gitpython;https://github.com/gitpython-developers/gitpython;https://github.com/gitpython-developers/gitpython;https://github.com/gitpython-developers/gitpython;100%;False
dill;https://github.com/uqfoundation/dill;False;https://github.com/uqfoundation/dill;;https://github.com/uqfoundation/dill;https://github.com/uqfoundation/dill;66%;False
pathlib2;https://github.com/mcmtroffaes/pathlib2;False;https://github.com/mcmtroffaes/pathlib2;https://github.com/mcmtroffaes/pathlib2;https://github.com/mcmtroffaes/pathlib2;https://github.com/mcmtroffaes/pathlib2;100%;False
toml;https://github.com/uiri/toml;False;https://github.com/uiri/toml;https://github.com/uiri/toml;https://github.com/uiri/toml;https://github.com/uiri/toml;100%;False
multidict;https://github.com/aio-libs/multidict;False;https://github.com/aio-libs/multidict;https://github.com/aio-libs/multidict;https://github.com/aio-libs/multidict;https://github.com/aio-libs/multidict;100%;False
jupyter-core;https://github.com/jupyter-core/jupyter-core;True;;;;;0%;True
contextlib2;https://github.com/contextlib2/contextlib2;True;https://github.com/jazzband/contextlib2;;;https://github.com/jazzband/contextlib2;33%;True
nbformat;https://github.com/nbformat/nbformat;True;;;;;0%;True
isort;https://github.com/pycqa/isort;False;https://github.com/pycqa/isort;https://github.com/pycqa/isort;https://github.com/pycqa/isort;https://github.com/pycqa/isort;100%;False
funcsigs;https://github.com/testing-cabal/funcsigs;False;;;https://github.com/testing-cabal/funcsigs;https://github.com/testing-cabal/funcsigs;33%;False
sqlparse;https://github.com/andialbrecht/sqlparse;False;https://github.com/andialbrecht/sqlparse;https://github.com/andialbrecht/sqlparse;https://github.com/andialbrecht/sqlparse;https://github.com/andialbrecht/sqlparse;100%;False
pymongo;https://github.com/mongodb/mongo-python-driver;False;https://github.com/mongodb/mongo-python-driver;https://github.com/mongodb/mongo-python-driver;https://github.com/mongodb/mongo-python-driver;https://github.com/mongodb/mongo-python-driver;100%;False
ipykernel;https://github.com/ipykernel/ipykernel;True;;;;;0%;True
mistune;https://github.com/lepture/mistune;False;https://github.com/lepture/mistune;https://github.com/lepture/mistune;https://github.com/lepture/mistune;https://github.com/lepture/mistune;100%;False
docopt;https://github.com/docopt/docopt;False;;https://github.com/halst/schema;https://github.com/docopt/docopt;https://github.com/docopt/docopt;33%;False
jupyter-client;https://github.com/jupyter/jupyter_client;False;;;https://github.com/jupyter/jupyter_client;https://github.com/jupyter/jupyter_client;33%;False
awscli-cwlogs;https://github.com/awscli-cwlogs/awscli-cwlogs;True;;;;;0%;True
regex;https://github.com/regex/regex;True;;;;;0%;True
nbconvert;https://github.com/jupyter/nbconvert;False;https://github.com/jupyter/nbconvert;https://github.com/jupyter/nbconvert;https://github.com/jupyter/nbconvert;https://github.com/jupyter/nbconvert;100%;False
requests-toolbelt;https://github.com/requests/toolbelt;False;;https://github.com/kennethreitz/requests;https://github.com/requests/toolbelt;https://github.com/requests/toolbelt;33%;False
notebook;https://github.com/notebook/notebook;True;;;;;0%;True
testpath;https://github.com/jupyter/testpath;False;https://github.com/jupyter/testpath;https://github.com/jupyter/testpath;https://github.com/jupyter/testpath;https://github.com/jupyter/testpath;100%;False
pandocfilters;https://github.com/jgm/pandocfilters;False;https://github.com/jgm/pandocfilters;https://github.com/jgm/pandocfilters;https://github.com/jgm/pandocfilters;https://github.com/jgm/pandocfilters;100%;False
pyarrow;https://github.com/apache/arrow;False;;;https://github.com/apache/arrow;https://github.com/apache/arrow;33%;False
terminado;https://github.com/jupyter/terminado;False;https://github.com/jupyter/terminado;https://github.com/jupyter/terminado;https://github.com/jupyter/terminado;https://github.com/jupyter/terminado;100%;False
send2trash;https://github.com/hsoft/send2trash;False;https://github.com/hsoft/send2trash;https://github.com/hsoft/send2trash;https://github.com/hsoft/send2trash;https://github.com/hsoft/send2trash;100%;False
oauth2client;https://github.com/google/oauth2client;False;https://github.com/google/oauth2client;;https://github.com/google/oauth2client;https://github.com/google/oauth2client;66%;False
babel;https://github.com/babel/babel;False;https://github.com/python-babel/babel;;https://github.com/babel/babel;https://github.com/babel/babel;33%;False
pytest-cov;https://github.com/pytest-dev/pytest-cov;False;https://github.com/pytest-dev/pytest-cov;https://github.com/pytest-dev/pytest-cov;https://github.com/pytest-dev/pytest-cov;https://github.com/pytest-dev/pytest-cov;100%;False
azure-storage-common;https://github.com/azure/azure-storage-python;False;https://github.com/azure/azure-storage-python;https://github.com/azure/azure-storage-python;https://github.com/azure/azure-storage-python;https://github.com/azure/azure-storage-python;100%;False
retrying;https://github.com/rholder/retrying;False;https://github.com/rholder/retrying;https://github.com/rholder/retrying;https://github.com/rholder/retrying;https://github.com/rholder/retrying;100%;False
jedi;https://github.com/davidhalter/jedi;False;https://github.com/davidhalter/jedi;https://github.com/davidhalter/jedi;https://github.com/davidhalter/jedi;https://github.com/davidhalter/jedi;100%;False
widgetsnbextension;https://github.com/widgetsnbextension/widgetsnbextension;True;;;;;0%;True
ipywidgets;https://github.com/ipywidgets/ipywidgets;True;;;;;0%;True
aiohttp;https://github.com/aio-libs/aiohttp;False;https://github.com/aio-libs/aiohttp;https://github.com/aio-libs/aiohttp;https://github.com/aio-libs/aiohttp;https://github.com/aio-libs/aiohttp;100%;False
scandir;https://github.com/benhoyt/scandir;False;https://github.com/benhoyt/scandir;https://github.com/benhoyt/scandir;https://github.com/benhoyt/scandir;https://github.com/benhoyt/scandir;100%;False
parso;https://github.com/davidhalter/parso;False;https://github.com/davidhalter/parso;https://github.com/davidhalter/parso;https://github.com/davidhalter/parso;https://github.com/davidhalter/parso;100%;False
astroid;https://github.com/pycqa/astroid;False;https://github.com/pycqa/astroid;https://github.com/pycqa/astroid;https://github.com/pycqa/astroid;https://github.com/pycqa/astroid;100%;False
gast;https://github.com/serge-sans-paille/gast;False;https://github.com/serge-sans-paille/gast;;https://github.com/serge-sans-paille/gast;https://github.com/serge-sans-paille/gast;66%;False
async-timeout;https://github.com/aio-libs/async_timeout;False;https://github.com/aio-libs/async_timeout;;https://github.com/aio-libs/async_timeout;https://github.com/aio-libs/async_timeout;66%;False
pylint;https://github.com/pycqa/pylint;False;https://github.com/pycqa/pylint;https://github.com/pycqa/pylint;https://github.com/pycqa/pylint;https://github.com/pycqa/pylint;100%;False
keras-preprocessing;https://github.com/keras-team/keras-preprocessing;False;https://github.com/keras-team/keras-preprocessing;https://github.com/keras-team/keras-preprocessing;https://github.com/keras-team/keras-preprocessing;https://github.com/keras-team/keras-preprocessing;100%;False
adal;https://github.com/azuread/azure-activedirectory-library-for-python;False;https://github.com/azuread/azure-activedirectory-library-for-python;https://github.com/azuread/azure-activedirectory-library-for-python;https://github.com/azuread/azure-activedirectory-library-for-python;https://github.com/azuread/azure-activedirectory-library-for-python;100%;False
networkx;https://github.com/networkx/networkx;False;https://github.com/networkx/networkx;https://github.com/networkx/networkx;https://github.com/networkx/networkx;https://github.com/networkx/networkx;100%;False
zope-interface;https://github.com/zopefoundation/zope.interface;False;https://github.com/zopefoundation/zope.interface;https://github.com/zopefoundation/zope.interface;https://github.com/zopefoundation/zope.interface;https://github.com/zopefoundation/zope.interface;100%;False
django;https://github.com/django/django;False;https://github.com/django/django;https://github.com/django/django;https://github.com/django/django;https://github.com/django/django;100%;False
typing-extensions;https://github.com/python/typing;False;;;https://github.com/python/typing;https://github.com/python/typing;33%;False
ujson;https://github.com/ultrajson/ultrajson;False;https://github.com/ultrajson/ultrajson;https://github.com/ultrajson/ultrajson;https://github.com/ultrajson/ultrajson;https://github.com/ultrajson/ultrajson;100%;False
py4j;https://github.com/py4j/py4j;True;https://github.com/bartdag/py4j;;;https://github.com/bartdag/py4j;33%;True
keras-applications;https://github.com/keras-team/keras-applications;False;https://github.com/keras-team/keras-applications;https://github.com/keras-team/keras-applications;https://github.com/keras-team/keras-applications;https://github.com/keras-team/keras-applications;100%;False
pymysql;https://github.com/pymysql/pymysql;False;https://github.com/pymysql/pymysql;;https://github.com/pymysql/pymysql;https://github.com/pymysql/pymysql;66%;False
datadog;https://github.com/datadog/datadogpy;False;https://github.com/datadog/datadogpy;https://github.com/datadog/datadogpy;https://github.com/datadog/datadogpy;https://github.com/datadog/datadogpy;100%;False
cloudpickle;https://github.com/cloudpipe/cloudpickle;False;https://github.com/cloudpipe/cloudpickle;https://github.com/cloudpipe/cloudpickle;https://github.com/cloudpipe/cloudpickle;https://github.com/cloudpipe/cloudpickle;100%;False
qtconsole;https://github.com/jupyter/qtconsole;False;https://github.com/jupyter/qtconsole;;https://github.com/jupyter/qtconsole;https://github.com/jupyter/qtconsole;66%;False
ordereddict;https://github.com/ordereddict/ordereddict;True;;;;;0%;True
jupyter-console;https://github.com/jupyter-console/jupyter-console;True;;;;;0%;True
dnspython;https://github.com/dnspython/dnspython;True;https://github.com/rthalley/dnspython;;;https://github.com/rthalley/dnspython;33%;True
mako;https://github.com/sqlalchemy/mako;False;https://github.com/sqlalchemy/mako;https://github.com/sqlalchemy/mako;https://github.com/sqlalchemy/mako;https://github.com/sqlalchemy/mako;100%;False
jupyter;https://github.com/jupyter/jupyter;False;;;https://github.com/jupyter/jupyter;https://github.com/jupyter/jupyter;33%;False
tensorflow-metadata;https://github.com/tensorflow/metadata;False;;https://github.com/tensorflow/metadata;https://github.com/tensorflow/metadata;https://github.com/tensorflow/metadata;66%;False
xlrd;https://github.com/xlrd/xlrd;True;https://github.com/python-excel/xlrd;;;https://github.com/python-excel/xlrd;33%;True
distlib;https://github.com/distlib/distlib;True;;;;;0%;True
pycrypto;https://github.com/pycrypto/pycrypto;False;https://github.com/dlitz/pycrypto;;https://github.com/pycrypto/pycrypto;https://github.com/pycrypto/pycrypto;33%;False
astor;https://github.com/berkerpeksag/astor;False;https://github.com/berkerpeksag/astor;https://github.com/berkerpeksag/astor;https://github.com/berkerpeksag/astor;https://github.com/berkerpeksag/astor;100%;False
backcall;https://github.com/takluyver/backcall;False;https://github.com/takluyver/backcall;https://github.com/takluyver/backcall;https://github.com/takluyver/backcall;https://github.com/takluyver/backcall;100%;False
