Package name;OSSGadget URL;Metadata URL;Homepage URL;PyPI URL;PyPI 2 URL;Statistics URL;Readthedocs URL;PyPI badge URL;Names Lev. dist.;Names Similarity;Descr. Lev. dist.;GitHub badge;Python lang. perc.;Other languages;OSSGadget position
markuppy;https://github.com/tylerbakke/markuppy;https://github.com/tylerbakke/markuppy;;;https://github.com/tylerbakke/markuppy;https://github.com/tylerbakke/markuppy;;;0/8;Equal;225/559;False;100.0%;;TP(?)
rpyc;https://github.com/tomerfiliba-org/rpyc;;https://github.com/tomerfiliba-org/rpyc;https://github.com/tomerfiliba-org/rpyc;https://github.com/tomerfiliba-org/rpyc;;https://github.com/tomerfiliba-org/rpyc;https://github.com/tomerfiliba-org/rpyc;0/4;Equal;3/588;True;100.0%;;TP
newlinejson;https://github.com/geowurster/newlinejson;https://github.com/geowurster/newlinejson;;;https://github.com/geowurster/newlinejson;https://github.com/geowurster/newlinejson;;https://github.com/geowurster/newlinejson;0/11;Equal;685/1460;False;100.0%;;TP(?)
torchtext;https://github.com/pytorch/text;https://github.com/pytorch/text;https://github.com/pytorch/text;https://github.com/pytorch/text;https://github.com/pytorch/text;https://github.com/pytorch/text;;;5/9;Substring;5/1451;False;90.2%;C++ (6.5%) - Shell (2.2%) - Other (1.1%);TP(?)
django-otp;https://github.com/django-otp/django-otp;https://github.com/django-otp/django-otp;https://github.com/django-otp/django-otp;https://github.com/django-otp/django-otp;https://github.com/django-otp/django-otp;https://github.com/django-otp/django-otp;https://github.com/django-otp/django-otp;https://github.com/django-otp/django-otp;0/10;Equal;23/1471;True;96.9%;HTML (2.9%) - Makefile (0.2%);TP
gax-google-pubsub-v1;https://github.com/googleapis/googleapis;https://github.com/googleapis/googleapis;;;https://github.com/googleapis/googleapis;https://github.com/googleapis/googleapis;;;12/20;Different;1152/1460;False;0%;Starlark (99.4%) - Other (0.6%);FP
setoptconf;https://github.com/jayclassless/setoptconf;https://github.com/jayclassless/setoptconf;https://github.com/jayclassless/setoptconf;https://github.com/jayclassless/setoptconf;https://github.com/jayclassless/setoptconf;https://github.com/jayclassless/setoptconf;;https://github.com/jayclassless/setoptconf;0/10;Equal;23/1456;False;100.0%;;TP(?)
snuggs;https://github.com/mapbox/snuggs;https://github.com/mapbox/snuggs;https://github.com/mapbox/snuggs;https://github.com/mapbox/snuggs;https://github.com/mapbox/snuggs;https://github.com/mapbox/snuggs;;https://github.com/mapbox/snuggs;0/6;Equal;9/1448;False;100.0%;;TP(?)
neobolt;https://github.com/neo4j-drivers/neobolt;https://github.com/neo4j-drivers/neobolt;https://github.com/neo4j-drivers/neobolt;https://github.com/neo4j-drivers/neobolt;https://github.com/neo4j-drivers/neobolt;https://github.com/neo4j-drivers/neobolt;;;0/7;Equal;40/145;False;97.7%;Shell (2.3%);TP(?)
pytest-randomly;https://github.com/pytest-dev/pytest-randomly;https://github.com/pytest-dev/pytest-randomly;https://github.com/pytest-dev/pytest-randomly;https://github.com/pytest-dev/pytest-randomly;https://github.com/pytest-dev/pytest-randomly;https://github.com/pytest-dev/pytest-randomly;https://github.com/factoryboy/factory_boy;https://github.com/pytest-dev/pytest-randomly;0/15;Equal;32/1457;True;100.0%;;TP
django-health-check;https://github.com/kristianoellegaard/django-health-check;https://github.com/kristianoellegaard/django-health-check;https://github.com/kristianoellegaard/django-health-check;https://github.com/kristianoellegaard/django-health-check;https://github.com/kristianoellegaard/django-health-check;https://github.com/kristianoellegaard/django-health-check;;;0/19;Equal;39/1454;True;98.1%;HTML (1.9%);TP
django-ratelimit;https://github.com/jsocol/django-ratelimit;https://github.com/jsocol/django-ratelimit;https://github.com/jsocol/django-ratelimit;https://github.com/jsocol/django-ratelimit;https://github.com/jsocol/django-ratelimit;https://github.com/jsocol/django-ratelimit;https://github.com/jsocol/django-ratelimit;https://github.com/jsocol/django-ratelimit;0/16;Equal;18/375;False;98.1%;Shell (1.9%);TP(?)
jupyter-contrib-core;https://github.com/jupyter-contrib/jupyter_contrib_core;https://github.com/jupyter-contrib/jupyter_contrib_core;;;https://github.com/jupyter-contrib/jupyter_contrib_core;https://github.com/jupyter-contrib/jupyter_contrib_core;;;2/20;Different;633/890;True;100.0%;;TP
requirements-detector;https://github.com/landscapeio/requirements-detector;https://github.com/landscapeio/requirements-detector;https://github.com/landscapeio/requirements-detector;https://github.com/landscapeio/requirements-detector;https://github.com/landscapeio/requirements-detector;https://github.com/landscapeio/requirements-detector;;;0/21;Equal;1441/1441;True;100.0%;;TP
pyjwkest;;;;;;;;;;;;;;;
filetype;https://github.com/h2non/filetype.py;https://github.com/h2non/filetype.py;https://github.com/h2non/filetype;https://github.com/h2non/filetype;https://github.com/h2non/filetype.py;https://github.com/h2non/filetype.py;;;3/11;Substring;126/1426;True;97.9%;Makefile (2.1%);TP
check-manifest;https://github.com/mgedmin/check-manifest;https://github.com/mgedmin/check-manifest;https://github.com/mgedmin/check-manifest;https://github.com/mgedmin/check-manifest;https://github.com/mgedmin/check-manifest;https://github.com/mgedmin/check-manifest;;https://github.com/mgedmin/check-manifest;0/14;Equal;2/1449;False;94.2%;Makefile (5.8%);TP(?)
wordsegment;https://github.com/grantjenks/python-wordsegment;;https://github.com/grantjenks/python-wordsegment;https://github.com/grantjenks/python-wordsegment;https://github.com/grantjenks/python-wordsegment;;;;7/18;Substring;54/1453;False;100.0%;;TP(?)
google-cloud-ndb;https://github.com/googleapis/python-ndb;https://github.com/googleapis/python-ndb;;;https://github.com/googleapis/python-ndb;https://github.com/googleapis/python-ndb;;;11/16;Different;0/565;False;98.0%;Shell (1.8%) - Dockerfile (0.2%);
jupyter-contrib-nbextensions;https://github.com/ipython-contrib/jupyter_contrib_nbextensions;https://github.com/ipython-contrib/jupyter_contrib_nbextensions;;;https://github.com/ipython-contrib/jupyter_contrib_nbextensions;https://github.com/ipython-contrib/jupyter_contrib_nbextensions;https://github.com/ipython-contrib/jupyter_contrib_nbextensions;;2/28;Different;1058/1461;True;7.0%;JavaScript (53.9%) - HTML (34.8%) - TeX (2.1%) - CSS (1.1%) - Jupyter (Notebook%) - Other (0.2%);TP
proto-google-cloud-pubsub-v1;https://github.com/googleapis/googleapis;https://github.com/googleapis/googleapis;;;https://github.com/googleapis/googleapis;https://github.com/googleapis/googleapis;;;20/28;Different;1324/1460;False;0%;Starlark (99.4%) - Other (0.6%);FP
google-crc32c;https://github.com/googleapis/python-crc32c;https://github.com/googleapis/python-crc32c;;;https://github.com/googleapis/python-crc32c;https://github.com/googleapis/python-crc32c;;;6/13;Different;0/1442;True;52.6%;Shell (39.7%) - Batchfile (7.7%);TP
djangorestframework-csv;https://github.com/mjumbewu/django-rest-framework-csv;https://github.com/mjumbewu/django-rest-framework-csv;;;https://github.com/mjumbewu/django-rest-framework-csv;https://github.com/mjumbewu/django-rest-framework-csv;;;2/25;Different;1446/1446;False;100.0%;;
demjson;;;;;;;;;;;;;;;
allure-pytest;https://github.com/allure-framework/allure-python;https://github.com/allure-framework/allure-python;;;https://github.com/allure-framework/allure-python;https://github.com/allure-framework/allure-python;;;3/13;Different;713/855;True;86.2%;Gherkin (9.4%) - RobotFramework (4.4%);TP
dateutils;https://github.com/jmcantrell/python-dateutils;https://github.com/jmcantrell/python-dateutils;https://github.com/jmcantrell/python-dateutils;https://github.com/jmcantrell/python-dateutils;https://github.com/jmcantrell/python-dateutils;https://github.com/jmcantrell/python-dateutils;;;7/16;Substring;0/563;False;98.2%;Makefile (1.8%);TP(?)
crayons;https://github.com/masterodin/crayons;https://github.com/masterodin/crayons;https://github.com/masterodin/crayons;https://github.com/masterodin/crayons;https://github.com/masterodin/crayons;https://github.com/masterodin/crayons;;https://github.com/masterodin/crayons;0/7;Equal;36/938;True;100.0%;;TP
googletrans;https://github.com/ssut/py-googletrans;https://github.com/ssut/py-googletrans;https://github.com/ssut/py-googletrans;https://github.com/ssut/py-googletrans;https://github.com/ssut/py-googletrans;https://github.com/ssut/py-googletrans;https://github.com/ssut/py-googletrans;https://github.com/ssut/py-googletrans;3/14;Substring;370/1444;False;100.0%;;TP(?)
pytest-variables;https://github.com/pytest-dev/pytest-variables;https://github.com/pytest-dev/pytest-variables;;;https://github.com/pytest-dev/pytest-variables;https://github.com/pytest-dev/pytest-variables;;https://github.com/pytest-dev/pytest-variables;0/16;Equal;29/1434;True;100.0%;;TP
biopython;https://github.com/biopython/biopython;;;https://github.com/biopython/biopython;https://github.com/biopython/biopython;https://github.com/biopython/biopython;;https://github.com/biopython/biopython;0/9;Equal;1460/1460;True;86.0%;HTML (6.6%) - C (3.6%) - Parrot (2.9%) - Roff (0.8%) - Nu (0.1%);TP
simpleitk;https://github.com/simpleitk/simpleitk;https://github.com/simpleitk/simpleitk;;;https://github.com/simpleitk/simpleitk;https://github.com/simpleitk/simpleitk;https://github.com/simpleitk/simpleitk;;0/9;Equal;1449/1449;False;3.6%;SWIG (49.8%) - C++ (36.9%) - CMake (5.1%) - Shell (2.0%) - R (1.0%) - Other (1.6%);
json-log-formatter;https://github.com/marselester/json-log-formatter;https://github.com/marselester/json-log-formatter;https://github.com/marselester/json-log-formatter;https://github.com/marselester/json-log-formatter;https://github.com/marselester/json-log-formatter;https://github.com/marselester/json-log-formatter;;https://github.com/marselester/json-log-formatter;0/18;Equal;1443/1443;False;99.6%;Makefile (0.4%);
google-api-helper;https://github.com/r00tat/google-api-helper;https://github.com/r00tat/google-api-helper;https://github.com/r00tat/google-api-helper;https://github.com/r00tat/google-api-helper;https://github.com/r00tat/google-api-helper;https://github.com/r00tat/google-api-helper;;;0/17;Equal;1474/1474;False;100.0%;;
channels-redis;https://github.com/django/channels_redis;https://github.com/django/channels_redis;;;https://github.com/django/daphne;https://github.com/django/channels_redis;https://github.com/aio-libs/aioredis;;1/14;Different;1460/1460;True;100.0%;;TP
robotframework-requests;https://github.com/marketsquare/robotframework-requests;https://github.com/marketsquare/robotframework-requests;https://github.com/marketsquare/robotframework-requests;https://github.com/marketsquare/robotframework-requests;https://github.com/marketsquare/robotframework-requests;https://github.com/marketsquare/robotframework-requests;;;0/23;Equal;1390/1469;True;63.1%;RobotFramework (30.1%) - HTML (6.8%);TP
django-anymail;https://github.com/anymail/django-anymail;https://github.com/anymail/django-anymail;https://github.com/anymail/django-anymail;https://github.com/anymail/django-anymail;https://github.com/anymail/django-anymail;https://github.com/anymail/django-anymail;https://github.com/anymail/django-anymail;https://github.com/anymail/django-anymail;0/14;Equal;1469/1469;False;100.0%;;
h3;https://github.com/uber/h3-py;https://github.com/uber/h3-py;;;https://github.com/uber/h3-py;https://github.com/uber/h3-py;;https://github.com/uber/h3;3/5;Substring;1434/1434;False;98.3%;CMake (1.1%) - Makefile (0.6%);
restructuredtext-lint;https://github.com/twolfson/restructuredtext-lint;https://github.com/twolfson/restructuredtext-lint;https://github.com/twolfson/restructuredtext-lint;https://github.com/twolfson/restructuredtext-lint;https://github.com/twolfson/restructuredtext-lint;https://github.com/twolfson/restructuredtext-lint;;https://github.com/twolfson/restructuredtext-lint;0/21;Equal;1460/1460;False;97.3%;Shell (2.7%);
trollius;https://github.com/jamadden/trollius;https://github.com/jamadden/trollius;https://github.com/jamadden/trollius;https://github.com/jamadden/trollius;https://github.com/jamadden/trollius;https://github.com/jamadden/trollius;;;0/8;Equal;110/110;False;95.8%;C (3.9%) - Other (0.3%);
ansicolors;https://github.com/jonathaneunice/colors;https://github.com/jonathaneunice/colors;;;;https://github.com/jonathaneunice/colors;;https://github.com/jonathaneunice/colors;4/10;Substring;1453/1453;True;100.0%;;TP
jaeger-client;https://github.com/jaegertracing/jaeger-client-python;https://github.com/jaegertracing/jaeger-client-python;https://github.com/jaegertracing/jaeger-client-python;https://github.com/jaegertracing/jaeger-client-python;https://github.com/jaegertracing/jaeger-client-python;https://github.com/jaegertracing/jaeger-client-python;;;7/20;Substring;1457/1457;True;97.8%;Makefile (1.4%) - Other (0.8%);TP
pandas-profiling;https://github.com/pandas-profiling/pandas-profiling;https://github.com/pandas-profiling/pandas-profiling;https://github.com/pandas-profiling/pandas-profiling;https://github.com/pandas-profiling/pandas-profiling;https://github.com/sponsors/sbrugman;https://github.com/pandas-profiling/pandas-profiling;;https://github.com/pandas-profiling/pandas-profiling;0/16;Equal;0/1466;True;3.4%;Jupyter (Notebook%) - HTML (0.2%) - CSS (0.0%) - Batchfile (0.0%) - Makefile (0.0%);TP
jupyter-highlight-selected-word;https://github.com/jcb91/jupyter_highlight_selected_word;https://github.com/jcb91/jupyter_highlight_selected_word;;;https://github.com/jcb91/jupyter_highlight_selected_word;https://github.com/jcb91/jupyter_highlight_selected_word;;;3/31;Different;1246/1461;True;10.9%;JavaScript (79.1%) - Batchfile (5.0%) - Shell (5.0%);TP
cov-core;https://github.com/schlamar/cov-core;https://github.com/schlamar/cov-core;https://github.com/schlamar/cov-core;https://github.com/schlamar/cov-core;https://github.com/schlamar/cov-core;https://github.com/schlamar/cov-core;;;0/8;Equal;9/173;False;100.0%;;TP(?)
mpld3;https://github.com/mpld3/mpld3;;;;https://github.com/mpld3/mpld3;https://github.com/mpld3/mpld3;;;0/5;Equal;1047/1473;True;6.7%;Jupyter (Notebook%) - JavaScript (7.8%);TP
wasmer;https://github.com/wasmerio/wasmer-python;https://github.com/wasmerio/wasmer-python;;https://github.com/wasmerio/wasmer;https://github.com/wasmerio/wasmer;https://github.com/wasmerio/wasmer-python;;;7/13;Substring;0/1465;True;18.7%;Rust (77.5%) - Makefile (3.2%) - Shell (0.6%);TP
pytest-aiohttp;https://github.com/aio-libs/pytest-aiohttp;https://github.com/aio-libs/pytest-aiohttp;https://github.com/aio-libs/pytest-aiohttp;https://github.com/aio-libs/pytest-aiohttp;;https://github.com/aio-libs/pytest-aiohttp;https://github.com/aio-libs/aiohttp;;0/14;Equal;239/893;False;100.0%;;TP(?)
django-bootstrap4;https://github.com/zostera/django-bootstrap4;https://github.com/zostera/django-bootstrap4;https://github.com/zostera/django-bootstrap4;https://github.com/zostera/django-bootstrap4;https://github.com/zostera/django-bootstrap4;https://github.com/zostera/django-bootstrap4;https://github.com/zostera/django-bootstrap4;https://github.com/zostera/django-bootstrap4;0/17;Equal;2/1444;True;92.5%;HTML (6.7%) - Makefile (0.8%);TP
junitparser;https://github.com/weiwei/junitparser;https://github.com/weiwei/junitparser;https://github.com/weiwei/junitparser;https://github.com/weiwei/junitparser;https://github.com/weiwei/junitparser;https://github.com/weiwei/junitparser;;https://github.com/weiwei/junitparser;0/11;Equal;104/1460;False;100.0%;;TP(?)
flask-session;https://github.com/fengsp/flask-session;https://github.com/fengsp/flask-session;https://github.com/fengsp/flask-session;https://github.com/fengsp/flask-session;https://github.com/fengsp/flask-session;https://github.com/fengsp/flask-session;;;0/13;Equal;38/125;False;99.2%;Makefile (0.8%);TP(?)
pyfcm;https://github.com/olucurious/pyfcm;https://github.com/olucurious/pyfcm;https://github.com/olucurious/pyfcm;https://github.com/olucurious/pyfcm;https://github.com/olucurious/pyfcm;https://github.com/olucurious/pyfcm;;;0/5;Equal;7/1448;True;100.0%;;TP
easydict;https://github.com/makinacorpus/easydict;https://github.com/makinacorpus/easydict;https://github.com/makinacorpus/easydict;https://github.com/makinacorpus/easydict;https://github.com/makinacorpus/easydict;https://github.com/makinacorpus/easydict;;;0/8;Equal;152/1408;False;100.0%;;TP(?)
flask-apispec;https://github.com/jmcarp/flask-apispec;https://github.com/jmcarp/flask-apispec;https://github.com/jmcarp/flask-apispec;https://github.com/jmcarp/flask-apispec;https://github.com/jmcarp/flask-apispec;https://github.com/jmcarp/flask-apispec;https://github.com/jmcarp/flask-apispec;https://github.com/jmcarp/flask-apispec;0/13;Equal;27/1443;False;97.8%;HTML (2.2%);TP(?)
impyla;https://github.com/cloudera/impyla;https://github.com/cloudera/impyla;https://github.com/cloudera/impyla;https://github.com/cloudera/impyla;https://github.com/cloudera/impyla;https://github.com/cloudera/impyla;;;0/6;Equal;188/1431;False;70.2%;Thrift (28.5%) - Shell (1.3%);TP(?)
