package_name;github_url;pypi_downloads;dep_repos;dep_pkgs
bravado;https://github.com/yelp/bravado;824319;438;69
bravado-core;https://github.com/yelp/bravado-core;1200972;;
brewer2mpl;https://github.com/jiffyclub/palettable;1758538;1690;67
brotli;https://github.com/google/brotli;6773018;6806;100
brotlipy;https://github.com/python-hyper/brotlicffi;2520360;;
browsermob-proxy;https://github.com/automatedtester/browsermob-proxy-py;510555;353;21
brunel;https://github.com/brunel-visualization/brunel;2149175;;
bson;https://github.com/py-bson/bson;2041020;3514;149
btrees;https://github.com/zopefoundation/btrees;724401;;
bump2version;https://github.com/c4urself/bump2version;1090894;4158;323
bumpversion;https://github.com/peritus/bumpversion;4662067;11013;800
bunch;https://github.com/dsc/bunch;1024711;722;99
business-duration;https://github.com/gnaneshwar441/business_duration;316235;;
bx-python;https://github.com/bxlab/bx-python;342190;;
bz2file;https://github.com/nvawda/bz2file;15086502;;
c7n;https://github.com/cloud-custodian/cloud-custodian;282320;;
cachecontrol;https://github.com/ionrock/cachecontrol;14789501;9896;387
cached-property;https://github.com/pydanny/cached-property;38293555;11891;490
cachelib;https://github.com/pallets/cachelib;813038;1831;30
cachepath;https://github.com/haydenflinner/cachepath;372596;;
cachetools;https://github.com/tkem/cachetools;222701004;;
cachy;https://github.com/sdispater/cachy;6588192;;
cairocffi;https://github.com/kozea/cairocffi;5536538;;
cairosvg;https://github.com/kozea/cairosvg;5244128;6231;114
callee;https://github.com/xion/callee;464201;47;3
calmsize;https://github.com/stonesjtu/calmsize;342418;;
caniusepython3;https://github.com/brettcannon/caniusepython3;621414;;
capstone;https://github.com/aquynh/capstone;2250972;;
captcha;https://github.com/lepture/captcha;274383;1065;18
carbon;https://github.com/graphite-project/carbon;564017;78;4
case-conversion;https://github.com/alejandrofrias/case-conversion;431753;;
cassandra-driver;https://github.com/datastax/python-driver;3641573;2436;125
catalogue;https://github.com/explosion/catalogue;4984692;6126;19
catboost;https://github.com/catboost/catboost;2889104;;
categorical-distance;https://github.com/dedupeio/categorical-distance;390981;;
category-encoders;https://github.com/scikit-learn-contrib/category_encoders;1333571;;
cattrs;https://github.com/tinche/cattrs;6065439;1362;77
cbapi;https://github.com/carbonblack/cbapi-python;499463;77;5
cbor2;https://github.com/agronholm/cbor2;1974752;;
cchardet;https://github.com/pyyoshi/cchardet;3786353;3914;258
ccy;https://github.com/quantmind/ccy;1260709;;
celery;https://github.com/celery/celery;28916875;49217;1125
celery-once;https://github.com/cameronmaske/celery-once;292530;;
celery-redbeat;https://github.com/sibson/redbeat;470063;154;3
cement;https://github.com/datafolklabs/cement;3020979;5532;121
centrosome;https://github.com/cellprofiler/centrosome;602494;;
cerberus;https://github.com/pyeve/cerberus;11326739;8711;314
cerberus-python-client;https://github.com/nike-inc/cerberus-python-client;2179642;;
certbot;https://github.com/certbot/certbot;6911324;721;121
certbot-apache;https://github.com/certbot/certbot;6911324;721;121
certbot-nginx;https://github.com/certbot/certbot;6911324;721;121
certifi;https://github.com/certifi/python-certifi;738148393;501070;3219
certipy;https://github.com/llnl/certipy;409900;;
cfgv;https://github.com/asottile/cfgv;11199380;;
cfn-flip;https://github.com/awslabs/aws-cfn-template-flip;4983869;;
cfn-lint;https://github.com/aws-cloudformation/cfn-python-lint;9539306;1137;20
cfscrape;https://github.com/anorov/cloudflare-scrape;330844;3119;52
cftime;https://github.com/unidata/cftime;2429524;1505;53
cgroupspy;https://github.com/cloudsigma/cgroupspy;286694;;
chainer;https://github.com/chainer/chainer;401081;1922;57
chalice;https://github.com/aws/chalice;576918;957;25
chameleon;https://github.com/malthe/chameleon;483595;1080;74
channels;https://github.com/django/channels;2308185;10990;131
channels-redis;https://github.com/django/channels_redis;1412216;;
characteristic;https://github.com/hynek/characteristic;391340;;
chardet;https://github.com/chardet/chardet;655765806;464658;2622
chargebee;https://github.com/chargebee/chargebee-python;309575;;
chart-studio;https://github.com/plotly/plotly.py;29028634;46486;1024
check-manifest;https://github.com/mgedmin/check-manifest;1448330;;
checksumdir;https://github.com/cakepietoast/checksumdir;764332;;
cheetah3;https://github.com/cheetahtemplate3/cheetah3;1083361;;
cheroot;https://github.com/cherrypy/cheroot;6222027;;
cherrypy;https://github.com/cherrypy/cherrypy;6099789;6700;307
chevron;https://github.com/noahmorrison/chevron;1703364;660;25
circleci;https://github.com/levlaz/circleci.py;2032995;;
circuitbreaker;https://github.com/fabfuel/circuitbreaker;296494;;
circus;https://github.com/circus-tent/circus;295327;;
ciscoconfparse;https://github.com/mpenning/ciscoconfparse;272922;254;5
ciso8601;https://github.com/closeio/ciso8601;5037404;663;76
civis;https://github.com/civisanalytics/civis-python;1252247;;
claw;https://github.com/tictail/claw;318391;;
cleo;https://github.com/sdispater/cleo;6875618;;
click;https://github.com/pallets/click;264781935;461601;13926
click-completion;https://github.com/click-contrib/click-completion;4130775;1407;98
click-help-colors;https://github.com/click-contrib/click-help-colors;720545;;
clickhouse-cityhash;https://github.com/xzkostyan/python-cityhash;3002212;;
clickhouse-driver;https://github.com/mymarilyn/clickhouse-driver;3582905;222;29
click-log;https://github.com/click-contrib/click-log;1235918;;
click-plugins;https://github.com/click-contrib/click-plugins;8344066;6504;100
click-spinner;https://github.com/click-contrib/click-spinner;528634;144;57
cliff;https://github.com/openstack/cliff;5880961;2145;202
cligj;https://github.com/mapbox/cligj;7569922;;
cli-helpers;https://github.com/dbcli/cli_helpers;721914;;
clikit;https://github.com/sdispater/clikit;5208351;;
clint;https://github.com/kennethreitz-archive/clint;2207211;2669;333
cloudant;https://github.com/cloudant/python-cloudant;3946866;1318;24
cloudauthz;https://github.com/galaxyproject/cloudauthz;294501;;
cloudbridge;https://github.com/cloudve/cloudbridge;300590;23;3
cloudfoundry-client;https://github.com/cloudfoundry-community/cf-python-client;332329;;
cloudinary;https://github.com/cloudinary/pycloudinary;614990;3471;18
cloudml-hypertune;https://github.com/googlecloudplatform/cloudml-hypertune;502375;;
cloudpickle;https://github.com/cloudpipe/cloudpickle;49810089;33158;421
cloudscraper;https://github.com/venomous/cloudscraper;458351;427;29
cma;https://github.com/cma-es/pycma;426974;426;43
cmaes;https://github.com/cyberagent/cmaes;373044;;
cmake;https://github.com/scikit-build/cmake-python-distributions;2727731;4315;92
cmake-format;https://github.com/cheshirekow/cmake-tools-rtd;319433;;
cmarkgfm;https://github.com/theacodes/cmarkgfm;898479;;
cmd2;https://github.com/python-cmd2/cmd2;5523120;1886;98
cmdstanpy;https://github.com/stan-dev/cmdstanpy;2084857;1032;10
cmreshandler;https://github.com/cmanaha/python-elasticsearch-logger;338306;79;7
cmudict;https://github.com/prosegrinder/python-cmudict;1921758;;
codacy-coverage;https://github.com/codacy/python-codacy-coverage;694539;;
code-annotations;https://github.com/edx/code-annotations;275049;;
codecov;https://github.com/codecov/codecov-python;11603334;;
codespell;https://github.com/codespell-project/codespell;510651;310;16
codetiming;https://github.com/realpython/codetiming;844555;;
cognite-sdk;https://github.com/cognitedata/cognite-sdk-python;6462458;56;24
coincurve;https://github.com/ofek/coincurve;414074;917;62
colander;https://github.com/pylons/colander;993827;;
colcon-argcomplete;https://github.com/colcon/colcon-argcomplete;274437;;
colcon-bash;https://github.com/colcon/colcon-bash;327356;;
colcon-cd;https://github.com/colcon/colcon-cd;301068;;
colcon-cmake;https://github.com/colcon/colcon-cmake;389501;;
colcon-common-extensions;https://github.com/colcon/colcon-common-extensions;321238;;
colcon-core;https://github.com/colcon/colcon-core;452707;;
colcon-defaults;https://github.com/colcon/colcon-defaults;347053;;
colcon-devtools;https://github.com/colcon/colcon-devtools;320949;;
colcon-lcov-result;https://github.com/colcon/colcon-lcov-result;309455;;
colcon-library-path;https://github.com/colcon/colcon-library-path;378532;;
colcon-metadata;https://github.com/colcon/colcon-metadata;346326;;
colcon-mixin;https://github.com/colcon/colcon-mixin;357988;;
colcon-notification;https://github.com/colcon/colcon-notification;328770;;
colcon-output;https://github.com/colcon/colcon-output;346898;;
colcon-package-information;https://github.com/colcon/colcon-package-information;348450;;
colcon-package-selection;https://github.com/colcon/colcon-package-selection;345501;;
colcon-parallel-executor;https://github.com/colcon/colcon-parallel-executor;343446;;
colcon-pkg-config;https://github.com/colcon/colcon-pkg-config;373785;;
colcon-powershell;https://github.com/colcon/colcon-powershell;343411;;
colcon-python-setup-py;https://github.com/colcon/colcon-python-setup-py;392910;;
colcon-recursive-crawl;https://github.com/colcon/colcon-recursive-crawl;379158;;
colcon-ros;https://github.com/colcon/colcon-ros;383986;;
colcon-zsh;https://github.com/colcon/colcon-zsh;292418;;
collectd;https://github.com/appliedsec/collectd;1138088;;
collectd-nvidianvml;https://github.com/cvisionlabops/collectd-nvidianvml;3138289;;
collectfast;https://github.com/antonagestam/collectfast;469104;;
collections-extended;https://github.com/mlenzen/collections-extended;2539375;;
collision;https://github.com/qwertyquerty/collision;272541;15;0
colorama;https://github.com/tartley/colorama;418462352;169562;3675
colorcet;https://github.com/holoviz/colorcet;303526;791;55
colorclass;https://github.com/robpol86/colorclass;1128217;1911;81
coloredlogs;https://github.com/xolox/python-coloredlogs;10465689;6334;716
colorful;https://github.com/timofurrer/colorful;484432;575;67
colorhash;https://github.com/dimostenis/color-hash-python;378849;;
colorlog;https://github.com/borntyping/python-colorlog;14645969;8556;578
colorlover;https://github.com/plotly/colorlover;3249904;2861;44
colour;https://github.com/vaab/colour;1584068;;
combo;https://github.com/yzhao062/combo;534267;301;3
comet-ml;https://github.com/comet-ml/comet-ml;869649;;
commentjson;https://github.com/vaidik/commentjson;1106345;;
commonmark;https://github.com/readthedocs/commonmark.py;5412958;;
compatibility-lib;https://github.com/googlecloudplatform/cloud-opensource-python;1204947;;
compound-word-splitter;https://github.com/timkam/compound-word-splitter;1959345;14;0
comtypes;https://github.com/enthought/comtypes;1168870;11203;76
conan;https://github.com/conan-io/conan;2049902;341;43
conan-package-tools;https://github.com/conan-io/conan-package-tools;515248;;
conda;https://github.com/conda/conda;270630;;
configargparse;https://github.com/bw2/configargparse;11171587;4582;246
configobj;https://github.com/diffsk/configobj;16259091;12195;447
configparser;https://github.com/jaraco/configparser;109089165;;
configspace;https://github.com/automl/configspace;592953;386;39
confluent-kafka;https://github.com/confluentinc/confluent-kafka-python;8156664;2026;155
confusable-homoglyphs;https://github.com/vhf/confusable_homoglyphs;272107;;
confuse;https://github.com/beetbox/confuse;1242625;;
conllu;https://github.com/emilstenstrom/conllu;503512;969;23
connexion;https://github.com/zalando/connexion;2869728;4581;96
constantly;https://github.com/twisted/constantly;19597437;28132;58
construct;https://github.com/construct/construct;986191;;
constructs;https://github.com/aws/constructs;315273;4578;392
consul-kv;https://github.com/vdloo/consul-kv;272544;;
contentful;https://github.com/contentful/contentful.py;290378;;
contextlib2;https://github.com/jazzband/contextlib2;66777282;;
contexttimer;https://github.com/brouberol/contexttimer;350891;;
contextvars;https://github.com/magicstack/contextvars;2822342;;
contractions;https://github.com/kootenpv/contractions;506090;371;16
control;https://github.com/python-control/python-control;618267;614;24
convertdate;https://github.com/fitnr/convertdate;7187839;;
cookiecutter;https://github.com/cookiecutter/cookiecutter;6869573;7438;269
cookiejar;https://github.com/fcurella/cookiejar;1680348;171;3
cookies;https://github.com/sashahart/cookies;4765794;;
coreapi;https://github.com/core-api/python-client;8675835;;
coremltools;https://github.com/apple/coremltools;1107883;471;11
coreschema;https://github.com/core-api/python-coreschema;8625730;;
cornice;https://github.com/cornices/cornice;326363;593;45
cos-python-sdk-v5;https://github.com/tencentyun/cos-python-sdk-v5;429912;;
couchbase;https://github.com/couchbase/couchbase-python-client;764464;191;26
couchdb;https://github.com/djc/couchdb-python;3902398;1112;55
cov-core;https://github.com/schlamar/cov-core;1389298;;
coverage;https://github.com/nedbat/coveragepy;140848928;134129;7707
coverage-badge;https://github.com/dbrgn/coverage-badge;876533;371;74
coveralls;https://github.com/thekevjames/coveralls-python;4805579;15612;1240
cpp-coveralls;https://github.com/eddyxu/cpp-coveralls;404096;;
cpplint;https://github.com/cpplint/cpplint;965720;;
cqlsh;https://github.com/jeffwidman/cqlsh;282401;;
crayons;https://github.com/masterodin/crayons;1424553;3396;170
crc16;https://github.com/gtrafimenkov/pycrc16;1534058;;
createsend;https://github.com/campaignmonitor/createsend-python;1111415;40;3
credstash;https://github.com/fugue/credstash;3624804;133;16
crochet;https://github.com/itamarst/crochet;484388;;
cron-descriptor;https://github.com/salamek/cron-descriptor;693907;;
cronex;https://github.com/ericpruitt/cronex;645127;;
croniter;https://github.com/kiorky/croniter;13644368;;
crontab;https://github.com/josiahcarlson/parse-crontab;344772;;
crypto;https://github.com/chrissimpkins/crypto;2861838;;
cryptography;https://github.com/pyca/cryptography;279792381;152639;2745
cssmin;https://github.com/zacharyvoase/cssmin;608030;;
cssselect;https://github.com/scrapy/cssselect;17076589;29915;372
cssselect2;https://github.com/kozea/cssselect2;5378695;;
csvkit;https://github.com/wireservice/csvkit;620091;815;21
ctutlz;https://github.com/theno/ctutlz;1053465;;
cufflinks;https://github.com/santosjorge/cufflinks;2497558;2859;45
cupy-cuda100;https://github.com/cupy/cupy;786658;641;47
curlify;https://github.com/ofw/curlify;3466133;;
currencyconverter;https://github.com/alexprengere/currencyconverter;1161673;;
cursor;https://github.com/gijstimmers/cursor;790005;;
curtsies;https://github.com/bpython/curtsies;510904;;
customerio;https://github.com/customerio/customerio-python;412031;;
cvxopt;https://github.com/cvxopt/cvxopt;4646310;2539;146
cvxpy;https://github.com/cvxgrp/cvxpy;1197093;2435;127
cwltool;https://github.com/common-workflow-language/cwltool;469628;315;48
cx-freeze;https://github.com/marcelotduarte/cx_freeze;286879;;
cx-oracle;https://github.com/oracle/python-cx_oracle;9074873;;
cybox;https://github.com/cyboxproject/python-cybox;589359;131;11
cycler;https://github.com/matplotlib/cycler;73607889;142494;445
cymem;https://github.com/explosion/cymem;10376260;11978;44
cython;https://github.com/cython/cython;46387233;70702;2346
cytoolz;https://github.com/pytoolz/cytoolz;4254761;;
dacite;https://github.com/konradhalas/dacite;851135;330;82
daemoniker;https://github.com/muterra/py_daemoniker;580757;;
daemonize;https://github.com/thesharp/daemonize;358563;619;59
daiquiri;https://github.com/jd/daiquiri;357950;;
dai-sgqlc-3-5;https://github.com/profusion/sgqlc;470747;68;14
daphne;https://github.com/django/daphne;2370913;8610;19
darglint;https://github.com/terrencepreilly/darglint;274507;298;31
dash;https://github.com/plotly/dash;2459869;18271;250
dash-bootstrap-components;https://github.com/facultyai/dash-bootstrap-components;393062;4960;61
dash-daq;https://github.com/plotly/dash-daq;369726;;
dash-html-components;https://github.com/plotly/dash-html-components;2391272;;
dask;https://github.com/dask/dask;23135589;25273;773
