467;azure-mgmt-web;https://github.com/Azure/azure-sdk-for-python
468;newrelic;https://github.com/newrelic/newrelic-python-agent
469;user-agents;https://github.com/selwin/python-user-agents
470;azure-mgmt-containerservice;https://github.com/Azure/azure-sdk-for-python
471;munch;https://github.com/Infinidat/munch
472;azure-mgmt-dns;https://github.com/Azure/azure-sdk-for-python
473;pycurl;https://github.com/pycurl/pycurl
474;azure-mgmt-cdn;https://github.com/Azure/azure-sdk-for-python
475;azure-cosmosdb-table;https://github.com/Azure/azure-cosmosdb-python
476;geographiclib;
477;gcsfs;https://github.com/dask/gcsfs
478;jpype1;https://github.com/jpype-project/jpype
479;cachecontrol;https://github.com/ionrock/cachecontrol
480;azure-mgmt-monitor;https://github.com/Azure/azure-sdk-for-python
481;azure-storage;https://github.com/Azure/azure-sdk-for-python
482;azure-mgmt-datalake-analytics;https://github.com/Azure/azure-sdk-for-python
483;crcmod;
484;azure-cosmosdb-nspkg;https://github.com/Azure/azure-cosmosdb-python
485;azure-mgmt-cosmosdb;https://github.com/Azure/azure-sdk-for-python
486;aws-xray-sdk;https://github.com/aws/aws-xray-sdk-python
487;codecov;https://github.com/codecov/codecov-python
488;colorlog;https://github.com/borntyping/python-colorlog
489;pathtools;http://github.com/gorakhargosh/pathtools
490;azure-mgmt-redis;https://github.com/Azure/azure-sdk-for-python
491;torch;https://github.com/pytorch/pytorch
492;google;
493;pika;https://github.com/pika/pika
494;flask-wtf;https://github.com/lepture/flask-wtf
495;msgpack-python;https://github.com/msgpack/msgpack-python
496;azure-mgmt-devtestlabs;https://github.com/Azure/azure-sdk-for-python
497;argh;http://github.com/neithere/argh
498;azure-mgmt-cognitiveservices;https://github.com/Azure/azure-sdk-for-python
499;configargparse;https://github.com/bw2/ConfigArgParse
500;llvmlite;https://github.com/numba/llvmlite
501;pysftp;
502;azure-servicebus;https://github.com/Azure/azure-sdk-for-python
503;azure-mgmt-trafficmanager;https://github.com/Azure/azure-sdk-for-python
504;azure-mgmt-iothub;https://github.com/Azure/azure-sdk-for-python
505;azure-mgmt-containerinstance;https://github.com/Azure/azure-sdk-for-python
506;sendgrid;https://github.com/sendgrid/sendgrid-python
507;ipdb;https://github.com/gotcha/ipdb
508;holidays;https://github.com/dr-prodigy/python-holidays
509;azure-mgmt-applicationinsights;https://github.com/Azure/azure-sdk-for-python
510;invoke;
511;azure-mgmt-recoveryservicesbackup;https://github.com/Azure/azure-sdk-for-python
512;azure-mgmt-eventhub;https://github.com/Azure/azure-sdk-for-python
513;pymssql;https://github.com/pymssql/pymssql
514;factory-boy;https://github.com/FactoryBoy/factory_boy
515;pyaml;https://github.com/mk-fg/pretty-yaml
516;hiredis;https://github.com/redis/hiredis-py
517;spacy;https://github.com/explosion/spaCy
518;numba;https://github.com/numba/numba
519;qtpy;https://github.com/spyder-ide/qtpy
520;azure-mgmt-recoveryservices;https://github.com/Azure/azure-sdk-for-python
521;azure-cli;https://github.com/Azure/azure-cli
522;azure-mgmt-reservations;https://github.com/Azure/azure-sdk-for-python
523;thinc;https://github.com/explosion/thinc
524;azure-mgmt-servicefabric;https://github.com/Azure/azure-sdk-for-python
525;sh;https://github.com/amoffat/sh
526;azure-mgmt-servicebus;https://github.com/Azure/azure-sdk-for-python
527;azure-mgmt-marketplaceordering;https://github.com/Azure/azure-sdk-for-python
528;azure-mgmt-loganalytics;https://github.com/Azure/azure-sdk-for-python
529;google-cloud-monitoring;https://github.com/googleapis/python-monitoring
530;sphinx-rtd-theme;https://github.com/rtfd/sphinx_rtd_theme
531;requests-mock;https://github.com/jamielennox/requests-mock
532;tblib;https://github.com/ionelmc/python-tblib
533;azure-mgmt-eventgrid;https://github.com/Azure/azure-sdk-for-python
534;azure-mgmt-search;https://github.com/Azure/azure-sdk-for-python
535;flask-login;https://github.com/maxcountryman/flask-login
536;preshed;https://github.com/explosion/preshed
537;zeep;https://github.com/mvantellingen/python-zeep
538;jira;https://github.com/pycontribs/jira
539;python-slugify;https://github.com/un33k/python-slugify
540;azure-mgmt-advisor;https://github.com/Azure/azure-sdk-for-python
541;azure-mgmt-media;https://github.com/Azure/azure-sdk-for-python
542;azure-mgmt-iothubprovisioningservices;https://github.com/Azure/azure-sdk-for-python
543;pyrfc3339;https://github.com/kurtraschke/pyRFC3339
544;azure-mgmt-msi;https://github.com/Azure/azure-sdk-for-python
545;azure-mgmt-batchai;https://github.com/Azure/azure-sdk-for-python
546;azure-mgmt-consumption;https://github.com/Azure/azure-sdk-for-python
547;azure-mgmt-billing;https://github.com/Azure/azure-sdk-for-python
548;gspread;https://github.com/burnash/gspread
549;azure-mgmt-relay;https://github.com/Azure/azure-sdk-for-python
550;passlib;
551;python-http-client;https://github.com/sendgrid/python-http-client
552;murmurhash;https://github.com/explosion/murmurhash
553;django-storages;https://github.com/jschneier/django-storages
