package_name;github_url;pypi_downloads;dep_repos;dep_pkgs
collectd-nvidianvml;https://github.com/cvisionlabops/collectd-nvidianvml;3138289;;
collectfast;https://github.com/antonagestam/collectfast;469104;;
collections-extended;https://github.com/mlenzen/collections-extended;2539375;;
collision;https://github.com/qwekodev/collision;272541;;
colorama;https://github.com/tartley/colorama;418462352;113258;2925
colorcet;http://github.com/pyviz/colorcet;303526;490;37
colorclass;https://github.com/Robpol86/colorclass;1128217;;
colored;https://github.com/colored/colored;898815;;
coloredlogs;https://github.com/xolox/python-coloredlogs;10465689;4716;
colorful;http://github.com/timofurrer/colorful;484432;251;54
colorhash;https://github.com/zenozeng/color-hash;378849;828;58
colorlog;https://github.com/borntyping/python-colorlog;14645969;6258;490
colorlover;https://github.com/jackparmer/colorlover;3249904;1804;42
colour;http://github.com/vaab/colour;1584068;;
combo;https://github.com/yzhao062/combo;534267;108;2
comet-git-pure;https://github.com/comet-git-pure/comet-git-pure;866566;;
comet-ml;https://github.com/comet-ml/comet-ml;869649;;
commentjson;https://github.com/vaidik/commentjson;1106345;;20
commonmark;https://github.com/rtfd/commonmark.py;5412958;;
compatibility-lib;https://github.com/googlecloudplatform/cloud-opensource-python;1204947;;
compound-word-splitter;https://github.com/TimKam/compound-word-splitter;1959345;;
comtypes;https://github.com/enthought/comtypes;1168870;7219;
conan;https://github.com/conan-io/conan;2049902;218;36
conan-package-tools;https://github.com/conan-io/conan-package-tools;515248;;
concurrentloghandler;https://github.com/concurrentloghandler/concurrentloghandler;836898;;
conda;https://github.com/conda/conda;270630;;
config;https://github.com/config/config;646010;;
configargparse;https://github.com/bw2/ConfigArgParse;11171587;3439;184
configobj;https://github.com/DiffSK/configobj;16259091;9427;423
configparser;https://github.com/jaraco/configparser;109089165;;
configspace;https://github.com/automl/ConfigSpace;592953;250;22
confluent-kafka;https://github.com/confluentinc/confluent-kafka-python;8156664;1457;117
confusable-homoglyphs;https://github.com/vhf/confusable_homoglyphs;272107;;
confuse;https://github.com/beetbox/confuse;1242625;;
conllu;https://github.com/emilstenstrom/conllu;503512;635;
connexion;https://github.com/zalando/connexion;2869728;3576;85
constantly;https://github.com/twisted/constantly;19597437;20965;47
construct;https://github.com/construct/construct;986191;;
constructs;https://github.com/aws/constructs;315273;1725;261
consul-kv;https://github.com/vdloo/consul-kv;272544;;
contentful;https://github.com/contentful/contentful.py;290378;93;2
contextdecorator;https://github.com/contextdecorator/contextdecorator;330093;;
contextlib2;https://github.com/contextlib2/contextlib2;66777282;;
contexttimer;https://github.com/brouberol/contexttimer;350891;;
contextvars;http://github.com/MagicStack/contextvars;2822342;764;72
contractions;https://github.com/kootenpv/contractions;506090;210;12
control;https://github.com/python-control/python-control;618267;393;13
convertdate;https://github.com/fitnr/convertdate;7187839;;
cookiecutter;https://github.com/cookiecutter/cookiecutter;6869573;5742;202
cookiejar;https://github.com/fcurella/cookiejar;1680348;;
cookies;https://github.com/sashahart/cookies;4765794;;
coreapi;https://github.com/core-api/python-client;8675835;23316;111
coremltools;https://github.com/apple/coremltools;1107883;348;9
coreschema;https://github.com/core-api/python-coreschema;8625730;;
cornice;https://github.com/mozilla-services/cornice;326363;501;41
cos-python-sdk-v5;https://github.com/tencentyun/cos-python-sdk-v5;429912;183;15
couchbase;https://github.com/couchbase/couchbase-python-client;764464;153;22
couchdb;https://github.com/djc/couchdb-python;3902398;957;
cov-core;https://github.com/schlamar/cov-core;1389298;;
coverage;https://github.com/nedbat/coveragepy;140848928;106247;6469
coverage-badge;https://github.com/dbrgn/coverage-badge;876533;259;46
coveralls;http://github.com/coveralls-clients/coveralls-python;4805579;12932;1095
cpp-coveralls;https://github.com/eddyxu/cpp-coveralls;404096;15;0
cpplint;https://github.com/cpplint/cpplint;965720;;
cql;https://github.com/cql/cql;337141;;
cqlsh;https://github.com/cqlsh/cqlsh;282401;;
crayons;https://github.com/MasterOdin/crayons;1424553;1833;122
crc16;https://github.com/gennady/pycrc16;1534058;312;26
crc32c;https://github.com/ICRAR/crc32c;544943;192;20
crcmod;https://github.com/crcmod/crcmod;12490701;;
createsend;https://github.com/createsend/createsend;1111415;;
credstash;https://github.com/fugue/credstash;3624804;113;14
crochet;https://github.com/itamarst/crochet;484388;199;
cron-descriptor;https://github.com/Salamek/cron-descriptor;693907;;
cronex;https://github.com/ericpruitt/cronex;645127;22;7
croniter;http://github.com/kiorky/croniter;13644368;;
crontab;https://github.com/josiahcarlson/parse-crontab;344772;337;38
crypto;https://github.com/chrissimpkins/crypto;2861838;1669;89
cryptography;https://github.com/pyca/cryptography;279792381;106652;2191
cssmin;http://github.com/zacharyvoase/cssmin;608030;3643;108
cssselect;https://github.com/scrapy/cssselect;17076589;23821;339
cssutils;https://github.com/cssutils/cssutils;4273280;;
csvkit;https://github.com/wireservice/csvkit;620091;683;18
ctutlz;https://github.com/theno/ctutlz;1053465;;
cufflinks;https://github.com/santosjorge/cufflinks;2497558;1732;36
cupy-cuda100;https://github.com/cupy/cupy;786658;473;32
curlify;https://github.com/oeegor/curlify;3466133;154;10
currencyconverter;https://github.com/alexprengere/currencyconverter;1161673;;4
cursive;https://github.com/cursive/cursive;361111;;
cursor;https://github.com/GijsTimmers/cursor;790005;;
curtsies;https://github.com/bpython/curtsies;510904;1532;18
customerio;https://github.com/customerio/customerio-python;412031;24;
cvxopt;https://github.com/cvxopt/cvxopt;4646310;1794;126
cvxpy;https://github.com/cvxgrp/cvxpy;1197093;;
cwltool;https://github.com/common-workflow-language/cwltool;469628;266;42
cx-freeze;https://github.com/marcelotduarte/cx_Freeze;286879;;
cx-oracle;https://github.com/cx-oracle/cx-oracle;9074873;;
cybox;https://github.com/CybOXProject/python-cybox;589359;;
cycler;http://github.com/matplotlib/cycler;73607889;103660;
cymem;https://github.com/explosion/cymem;10376260;7648;37
cython;https://github.com/cython/cython;46387233;55204;2005
cytoolz;https://github.com/pytoolz/cytoolz;4254761;;
dacite;https://github.com/konradhalas/dacite;851135;168;46
daemoniker;https://github.com/Muterra/py_daemoniker;580757;;
daemonize;https://github.com/thesharp/daemonize;358563;498;57
daiquiri;https://github.com/jd/daiquiri;357950;;
dai-sgqlc-3-5;https://github.com/graphql/graphiql;470747;4163;139
daphne;https://github.com/django/daphne;2370913;6178;15
darglint;https://github.com/terrencepreilly/darglint;274507;126;17
dash;https://github.com/plotly/dash;2459869;12604;178
dash-auth;https://github.com/dash-auth/dash-auth;298078;;
dash-bootstrap-components;https://github.com/facultyai/dash-bootstrap-components;393062;2710;33
dash-core-components;https://github.com/dash-core-components/dash-core-components;2454360;;
dash-daq;http://github.com/plotly/dash-daq;369726;;
dash-html-components;https://github.com/plotly/dash-html-components;2391272;;
dash-renderer;https://github.com/dash-renderer/dash-renderer;2487888;;
dash-table;https://github.com/dash-table/dash-table;2174123;;
dask;https://github.com/dask/dask;23135589;20138;584
dask-glm;https://github.com/dask/dask-glm;381346;161;2
dask-ml;https://github.com/dask/dask-ml;581983;230;13
databricks;https://github.com/databricks/databricks;769473;;
databricks-api;https://github.com/crflynn/databricks-api;3601891;;
databricks-cli;https://github.com/databricks/databricks-cli;25209531;461;12
databricks-connect;https://github.com/databricks-connect/databricks-connect;760388;;
databricks-pypi;https://github.com/databricks-pypi/databricks-pypi;1007302;;
databricks-pypi1;https://github.com/databricks-pypi1/databricks-pypi1;4182281;;
databricks-pypi2;https://github.com/databricks-pypi2/databricks-pypi2;2710461;;
databricks-pypi-extras;https://github.com/databricks-pypi-extras/databricks-pypi-extras;1261224;;
dataclasses;https://github.com/ericvsmith/dataclasses;11020747;5679;799
dataclasses-json;https://github.com/lidatong/dataclasses-json;1773377;392;66
dataclasses-serialization;https://github.com/madman-bob/python-dataclasses-serialization;979971;;
datacompy;https://github.com/capitalone/datacompy;364453;;
datadiff;https://github.com/datadiff/datadiff;903563;;
datadog;https://github.com/DataDog/datadogpy;50150130;1393;82
datadog-checks-base;https://github.com/DataDog/integrations-core;442380;10;0
dataproperty;https://github.com/thombashi/DataProperty;474417;;
datarobot;https://github.com/datarobot/datarobot;662405;;
dataset;http://github.com/pudo/dataset;699819;1452;78
datashape;https://github.com/datashape/datashape;5277479;;
datasketch;https://github.com/datasketch/datasketch;1156592;;
datefinder;https://github.com/akoumjian/datefinder;394856;406;11
dateparser;https://github.com/scrapinghub/dateparser;7959569;3801;279
datetime;https://github.com/zopefoundation/DateTime;10570909;11513;530
datetime-distance;https://github.com/dedupeio/datetime-distance;379599;;
datetime-truncate;https://github.com/mediapop/datetime_truncate;341781;;
dateutils;https://github.com/jmcantrell/python-dateutils;1428403;;
dawg-python;https://github.com/kmike/dawg-python;272672;569;2
dbfread;https://github.com/olemb/dbfread;824175;;
dbt-core;https://github.com/fishtown-analytics/dbt;577691;75;7
dbus-python;https://github.com/dbus-python/dbus-python;310024;;
dbutils;https://github.com/dbutils/dbutils;783251;;
ddldump;https://github.com/percolate/ddldump;340038;;
ddt;https://github.com/datadriventests/ddt;3552152;2638;150
ddtrace;https://github.com/DataDog/dd-trace-py;9451359;;
deap;https://github.com/deap/deap;764007;1185;72
debtcollector;https://github.com/debtcollector/debtcollector;5834931;;
decorator;https://github.com/micheles/decorator;197486884;142195;917
dedupe;https://github.com/dedupeio/dedupe;409111;141;15
dedupe-hcluster;https://github.com/datamade/hcluster;397359;;
dedupe-variable-datetime;https://github.com/datamade/dedupe-variable-datetime;389642;;
deepdiff;https://github.com/seperman/deepdiff;15722416;1188;124
deepmerge;https://github.com/deepmerge/deepmerge;1221083;;
defusedxml;https://github.com/tiran/defusedxml;98871986;82960;332
delegator-py;https://github.com/kennethreitz/delegator;544875;;
delighted;https://github.com/delighted/delighted;320676;;
delorean;https://github.com/myusuf3/delorean;1788000;374;26
deluge-client;https://github.com/JohnDoee/deluge-client;356872;183;8
demjson;https://github.com/demjson/demjson;1429842;;
dependency-injector;https://github.com/ets-labs/python-dependency-injector;738724;;
deprecated;https://github.com/tantale/deprecated;17249087;2336;165
deprecation;https://github.com/briancurtin/deprecation;6891120;;
descartes;https://github.com/descartes/descartes;4853150;;
devpi-common;https://github.com/devpi/devpi;351856;112;15
df2gspread;https://github.com/maybelinot/df2gspread;646222;;
dfply;https://github.com/kieferk/dfply;727425;51;3
dialogflow;https://github.com/googleapis/dialogflow-python-client-v2;307922;1070;7
diamond;https://github.com/python-diamond/Diamond;803528;48;3
dictdiffer;https://github.com/inveniosoftware/dictdiffer;3459547;780;61
dictionaries;https://github.com/pasztorpisti/py-dictionaries;2098758;;
dictobj;https://github.com/grimwm/py-dictobj;297683;;
dicttoxml;https://github.com/quandyfactory/dicttoxml;8048045;1469;125
diff-cover;https://github.com/bachmann1234/diff-cover;1323644;;
diff-match-patch;https://github.com/diff-match-patch-python/diff-match-patch;3359655;;
dill;https://github.com/uqfoundation/dill;69732966;;
dirq;https://github.com/cern-mig/python-dirq;1109069;;
dis3;https://github.com/KeyWeeUsr/python-dis3;559744;;
discord-py;https://github.com/Rapptz/discord.py;21322861;20254;2
diskcache;https://github.com/grantjenks/python-diskcache;2740070;;
disklist;https://github.com/Belval/disklist;960053;;
distance;https://github.com/doukremt/distance;1134425;435;
dist-keras;https://github.com/JoeriHermans/dist-keras;484019;;
distlib;https://github.com/distlib/distlib;48206064;;
distribute;https://github.com/distribute/distribute;667910;;
distributed;https://github.com/dask/distributed;7975599;13496;188
distro;https://github.com/nir0s/distro;41191229;5165;188
django;https://github.com/django/django;52846760;471252;9004
django-activity-stream;http://github.com/justquick/django-activity-stream;277420;486;11
django-admin-list-filter-dropdown;https://github.com/mrts/django-admin-list-filter-dropdown;310247;216;1
django-admin-rangefilter;https://github.com/silentsokolov/django-admin-rangefilter;943246;458;2
django-admin-sortable;https://github.com/iambrandontaylor/django-admin-sortable;338818;344;18
django-admin-sortable2;https://github.com/jrief/django-admin-sortable2;842155;590;26
django-admin-tools;https://github.com/django-admin-tools/django-admin-tools;355968;860;21
django-ajax-selects;https://github.com/crucialfelix/django-ajax-selects;563460;;
django-allauth;http://github.com/pennersr/django-allauth;2929309;34696;99
django-allow-cidr;https://github.com/mozmeao/django-allow-cidr;275677;42;0
django-annoying;https://github.com/skorokithakis/django-annoying;820322;1807;47
django-anymail;https://github.com/anymail/django-anymail;1397998;2729;11
django-appconf;https://github.com/django-compressor/django-appconf;5987835;12930;296
django-auth-ldap;https://github.com/django-auth-ldap/django-auth-ldap;897062;;
django-autocomplete-light;https://github.com/yourlabs/django-autocomplete-light;1060819;2094;58
django-autoslug;https://github.com/justinmayer/django-autoslug;677084;3049;
django-axes;https://github.com/jazzband/django-axes;1011703;585;7
django-babel;https://github.com/python-babel/django-babel;285735;621;
django-background-tasks;http://github.com/arteria/django-background-tasks;271850;;
django-bitfield;https://github.com/disqus/django-bitfield;301178;137;8
django-bootstrap3;https://github.com/zostera/django-bootstrap3;903070;;
django-bootstrap4;https://github.com/zostera/django-bootstrap4;1380982;;
django-bootstrap-form;http://github.com/tzangms/django-bootstrap-form;512561;4279;44
django-braces;https://github.com/brack3t/django-braces;2118965;8443;97
django-bulk-update;https://github.com/aykut/django-bulk-update;1070155;289;12
django-cachalot;https://github.com/noripyt/django-cachalot;279743;293;2
django-cacheops;http://github.com/Suor/django-cacheops;988462;310;2
django-celery;http://github.com/celery/django-celery;1192461;7750;167
django-celery-beat;https://github.com/celery/django-celery-beat;3625834;;
django-celery-email;https://github.com/pmclanahan/django-celery-email;438139;;
django-celery-monitor;https://github.com/jezdez/django-celery-monitor;575023;;
django-celery-results;https://github.com/celery/django-celery-results;2437571;;
django-choices;https://github.com/bigjason/django-choices;344609;349;18
django-ckeditor;https://github.com/django-ckeditor/django-ckeditor;1336866;9634;86
django-classy-tags;http://github.com/ojii/django-classy-tags;1140320;3577;
django-cleanup;https://github.com/un1t/django-cleanup;409358;2779;8
django-cms;https://github.com/divio/django-cms;429702;2998;351
